n,B,trial,greedy_score,beam_score
15,3,1,69.6304,72.1227
15,4,1,69.6304,74.2577
15,5,1,69.6304,74.2577
15,6,1,69.6304,74.7816
15,7,1,69.6304,74.7816
15,8,1,69.6304,74.6575
15,9,1,69.6304,74.6575
15,10,1,69.6304,74.6575
15,1,2,62.9693,62.9693
15,2,2,62.9693,64.8173
15,3,2,62.9693,64.2791
15,4,2,62.9693,64.8177
15,5,2,62.9693,64.8561
15,6,2,62.9693,65.2306
15,7,2,62.9693,64.8177
15,8,2,62.9693,64.8177
15,9,2,62.9693,65.0626
15,10,2,62.9693,65.0626
15,1,3,69.3148,69.3148
15,2,3,69.3148,69.1969
15,3,3,69.3148,71.3813
15,4,3,69.3148,71.3813
15,5,3,69.3148,70.2674
15,6,3,69.3148,70.3277
15,7,3,69.3148,71.3813
15,8,3,69.3148,71.3813
15,9,3,69.3148,71.3813
15,10,3,69.3148,71.3813
15,1,4,67.3719,67.3719
15,2,4,67.3719,67.9608
15,3,4,67.3719,66.7553
15,4,4,67.3719,66.3986
15,5,4,67.3719,65.3314
15,6,4,67.3719,64.8268
15,7,4,67.3719,67.9255
15,8,4,67.3719,67.8139
15,9,4,67.3719,67.932
15,10,4,67.3719,67.8045
15,1,5,68.7159,68.7159
15,2,5,68.7159,68.5864
15,3,5,68.7159,69.2066
15,4,5,68.7159,71.7544
15,5,5,68.7159,69.3864
15,6,5,68.7159,72.2897
15,7,5,68.7159,72.6389
15,8,5,68.7159,72.8098
15,9,5,68.7159,72.8098
15,10,5,68.7159,72.6939
15,1,6,65.9656,65.9656
15,2,6,65.9656,66.1503
15,3,6,65.9656,66.1827
15,4,6,65.9656,66.1827
15,5,6,65.9656,64.4244
15,6,6,65.9656,69.9415
15,7,6,65.9656,69.7566
15,8,6,65.9656,69.919
15,9,6,65.9656,69.919
15,10,6,65.9656,70.1321
15,1,7,63.7503,63.7503
15,2,7,63.7503,66.2736
15,3,7,63.7503,64.0253
15,4,7,63.7503,64.8065
15,5,7,63.7503,65.6671
15,6,7,63.7503,64.7377
15,7,7,63.7503,64.7386
15,8,7,63.7503,65.3144
15,9,7,63.7503,65.1481
15,10,7,63.7503,65.1478
15,1,8,68.0847,68.0847
15,2,8,68.0847,69.8009
15,3,8,68.0847,67.4948
15,4,8,68.0847,67.9067
15,5,8,68.0847,67.5168
15,6,8,68.0847,66.7888
15,7,8,68.0847,67.5168
15,8,8,68.0847,67.5168
15,9,8,68.0847,67.5168
15,10,8,68.0847,70.191
15,1,9,74.6663,74.6663
15,2,9,74.6663,74.63
15,3,9,74.6663,74.647
15,4,9,74.6663,73.6913
15,5,9,74.6663,74.6994
15,6,9,74.6663,72.4049
15,7,9,74.6663,74.5552
15,8,9,74.6663,74.3309
15,9,9,74.6663,74.3309
15,10,9,74.6663,74.7138
15,1,10,69.6597,69.6597
15,2,10,69.6597,70.5103
15,3,10,69.6597,70.5103
15,4,10,69.6597,67.4515
15,5,10,69.6597,69.4525
15,6,10,69.6597,67.4515
15,7,10,69.6597,67.6192
15,8,10,69.6597,67.6192
15,9,10,69.6597,68.0901
15,10,10,69.6597,68.0901
15,1,11,83.1966,83.1966
15,2,11,83.1966,82.8833
15,3,11,83.1966,83.092
15,4,11,83.1966,81.8647
15,5,11,83.1966,84.0982
15,6,11,83.1966,83.9723
15,7,11,83.1966,82.0498
15,8,11,83.1966,82.2532
15,9,11,83.1966,81.9098
15,10,11,83.1966,82.2532
15,1,12,70.1662,70.1662
15,2,12,70.1662,69.0391
15,3,12,70.1662,71.377
15,4,12,70.1662,68.2336
15,5,12,70.1662,68.4198
15,6,12,70.1662,69.1719
15,7,12,70.1662,71.2187
15,8,12,70.1662,70.9685
15,9,12,70.1662,70.9685
15,10,12,70.1662,67.8603
15,1,13,71.9477,71.9477
15,2,13,71.9477,72.2156
15,3,13,71.9477,72.2156
15,4,13,71.9477,69.8554
15,5,13,71.9477,72.3622
15,6,13,71.9477,70.0935
15,7,13,71.9477,70.6043
15,8,13,71.9477,70.4594
15,9,13,71.9477,70.6043
15,10,13,71.9477,70.6043
15,1,14,72.417,72.417
15,2,14,72.417,72.9147
15,3,14,72.417,74.5764
15,4,14,72.417,76.4681
15,5,14,72.417,78.6979
15,6,14,72.417,76.2757
15,7,14,72.417,76.9379
15,8,14,72.417,77.3558
15,9,14,72.417,76.9379
15,10,14,72.417,77.7488
15,1,15,73.8868,73.8868
15,2,15,73.8868,74.1186
15,3,15,73.8868,73.6205
15,4,15,73.8868,74.4243
15,5,15,73.8868,72.7446
15,6,15,73.8868,74.0625
15,7,15,73.8868,74.8868
15,8,15,73.8868,74.8868
15,9,15,73.8868,74.0884
15,10,15,73.8868,74.8868
15,1,16,68.7508,68.7508
15,2,16,68.7508,68.789
15,3,16,68.7508,69.1028
15,4,16,68.7508,70.3023
15,5,16,68.7508,68.1375
15,6,16,68.7508,70.5132
15,7,16,68.7508,70.8755
15,8,16,68.7508,71.2196
15,9,16,68.7508,71.2196
15,10,16,68.7508,70.8755
15,1,17,74.7935,74.7935
15,2,17,74.7935,76.001
15,3,17,74.7935,76.001
15,4,17,74.7935,72.5395
15,5,17,74.7935,73.843
15,6,17,74.7935,73.351
15,7,17,74.7935,73.5741
15,8,17,74.7935,72.4589
15,9,17,74.7935,73.8201
15,10,17,74.7935,73.4743
15,1,18,65.3701,65.3701
15,2,18,65.3701,64.3405
15,3,18,65.3701,66.7251
15,4,18,65.3701,66.4522
15,5,18,65.3701,66.7633
15,6,18,65.3701,68.7657
15,7,18,65.3701,66.9944
15,8,18,65.3701,67.1251
15,9,18,65.3701,67.1251
15,10,18,65.3701,67.9998
15,1,19,72.9861,72.9861
15,2,19,72.9861,70.552
15,3,19,72.9861,71.8514
15,4,19,72.9861,69.6729
15,5,19,72.9861,69.3793
15,6,19,72.9861,71.984
15,7,19,72.9861,70.9835
15,8,19,72.9861,71.4969
15,9,19,72.9861,71.0221
15,10,19,72.9861,71.0221
20,1,0,122.226,122.226
20,2,0,122.226,122.226
20,3,0,122.226,121.96
20,4,0,122.226,120.575
20,5,0,122.226,120.575
20,6,0,122.226,120.575
20,7,0,122.226,122.62
20,8,0,122.226,122.62
20,9,0,122.226,122.62
20,10,0,122.226,122.62
20,1,1,120.936,120.936
20,2,1,120.936,120.936
20,3,1,120.936,118.776
20,4,1,120.936,118.722
20,5,1,120.936,118.722
20,6,1,120.936,118.722
20,7,1,120.936,118.722
20,8,1,120.936,118.266
20,9,1,120.936,119.755
20,10,1,120.936,119.755
20,1,2,125.853,125.853
20,2,2,125.853,125.853
20,3,2,125.853,125.698
20,4,2,125.853,124.828
20,5,2,125.853,124.828
20,6,2,125.853,124.828
20,7,2,125.853,125.028
20,8,2,125.853,124.828
20,9,2,125.853,124.828
20,10,2,125.853,125.028
20,1,3,128.669,128.669
20,2,3,128.669,128.669
20,3,3,128.669,128.08
20,4,3,128.669,131.387
20,5,3,128.669,134.197
20,6,3,128.669,131.387
20,7,3,128.669,134.197
20,8,3,128.669,134.197
20,9,3,128.669,134.197
20,10,3,128.669,134.197
20,1,4,129.839,129.839
20,2,4,129.839,129.839
20,3,4,129.839,130.86
20,4,4,129.839,130.5
20,5,4,129.839,130.471
20,6,4,129.839,130.082
20,7,4,129.839,130.471
20,8,4,129.839,130.471
20,9,4,129.839,130.471
20,10,4,129.839,130.471
20,1,5,124.244,124.244
20,2,5,124.244,124.244
20,3,5,124.244,123.832
20,4,5,124.244,122.632
20,5,5,124.244,122.632
20,6,5,124.244,122.632
20,7,5,124.244,122.632
20,8,5,124.244,124
20,9,5,124.244,124
20,10,5,124.244,124
20,1,6,126.405,126.405
20,2,6,126.405,126.405
20,3,6,126.405,127.345
20,4,6,126.405,128.698
20,5,6,126.405,128.698
20,6,6,126.405,128.698
20,7,6,126.405,128.698
20,8,6,126.405,128.698
20,9,6,126.405,128.698
20,10,6,126.405,128.698
20,1,7,120.277,120.277
20,2,7,120.277,120.277
20,3,7,120.277,118.031
20,4,7,120.277,118.284
20,5,7,120.277,118.284
20,6,7,120.277,118.284
20,7,7,120.277,118.284
20,8,7,120.277,118.284
20,9,7,120.277,118.284
20,10,7,120.277,118.284
20,1,8,131.5,131.5
20,2,8,131.5,131.5
20,3,8,131.5,132.329
20,4,8,131.5,132.507
20,5,8,131.5,131.5
20,6,8,131.5,131.5
20,7,8,131.5,131.5
20,8,8,131.5,131.5
20,9,8,131.5,131.5
20,10,8,131.5,131.5
20,1,9,121.042,121.042
20,2,9,121.042,121.042
20,3,9,121.042,122.757
20,4,9,121.042,123.168
20,5,9,121.042,123.168
20,6,9,121.042,120.601
20,7,9,121.042,120.601
20,8,9,121.042,117.904
20,9,9,121.042,117.904
20,10,9,121.042,117.904
20,1,10,129.468,129.468
20,2,10,129.468,129.468
20,3,10,129.468,129.468
20,4,10,129.468,124.848
20,5,10,129.468,124.848
20,6,10,129.468,126.692
20,7,10,129.468,126.692
20,8,10,129.468,121.892
20,9,10,129.468,121.892
20,10,10,129.468,121.892
20,1,11,131.581,131.581
20,2,11,131.581,131.581
20,3,11,131.581,130.829
20,4,11,131.581,129.2
20,5,11,131.581,129.96
20,6,11,131.581,130.436
20,7,11,131.581,129.96
20,8,11,131.581,129.96
20,9,11,131.581,129.96
20,10,11,131.581,129.96
20,1,12,122.121,122.121
20,2,12,122.121,122.121
20,3,12,122.121,122.121
20,4,12,122.121,125.321
20,5,12,122.121,127.678
20,6,12,122.121,125.321
20,7,12,122.121,125.584
20,8,12,122.121,125.432
20,9,12,122.121,125.432
20,10,12,122.121,125.432
20,1,13,128.424,128.424
20,2,13,128.424,128.424
20,3,13,128.424,128.238
20,4,13,128.424,125.458
20,5,13,128.424,125.458
20,6,13,128.424,125.458
20,7,13,128.424,125.458
20,8,13,128.424,125.458
20,9,13,128.424,125.458
20,10,13,128.424,125.458
20,1,14,132.182,132.182
20,2,14,132.182,132.182
20,3,14,132.182,130.434
20,4,14,132.182,130.553
20,5,14,132.182,132.247
20,6,14,132.182,130.553
20,7,14,132.182,131.809
20,8,14,132.182,132.328
20,9,14,132.182,132.328
20,10,14,132.182,132.328
20,1,15,119.826,119.826
20,2,15,119.826,119.826
20,3,15,119.826,122.613
20,4,15,119.826,123.491
20,5,15,119.826,123.491
20,6,15,119.826,123.491
20,7,15,119.826,123.491
20,8,15,119.826,123.491
20,9,15,119.826,123.491
20,10,15,119.826,123.491
20,1,16,115.675,115.675
20,2,16,115.675,115.675
20,3,16,115.675,117.776
20,4,16,115.675,117.354
20,5,16,115.675,117.354
20,6,16,115.675,117.672
20,7,16,115.675,118.501
20,8,16,115.675,117.354
20,9,16,115.675,117.354
20,10,16,115.675,117.354
20,1,17,129.93,129.93
20,2,17,129.93,129.93
20,3,17,129.93,129.866
20,4,17,129.93,128.646
20,5,17,129.93,128.646
20,6,17,129.93,130.856
20,7,17,129.93,128.646
20,8,17,129.93,128.646
20,9,17,129.93,131.454
20,10,17,129.93,131.454
20,1,18,125.588,125.588
20,2,18,125.588,125.588
20,3,18,125.588,125.588
20,4,18,125.588,121.745
20,5,18,125.588,125.114
20,6,18,125.588,125.631
20,7,18,125.588,126.204
20,8,18,125.588,123.648
20,9,18,125.588,123.648
20,10,18,125.588,123.648
20,1,19,123.327,123.327
20,2,19,123.327,123.327
20,3,19,123.327,124.23
20,4,19,123.327,122.686
20,5,19,123.327,124.895
20,6,19,123.327,122.686
20,7,19,123.327,124.895
20,8,19,123.327,124.325
20,9,19,123.327,124.325
20,10,19,123.327,124.325
25,1,0,188.992,188.992
25,2,0,188.992,188.347
25,3,0,188.992,186.734
25,4,0,188.992,188.67
25,5,0,188.992,185.58
25,6,0,188.992,184.473
25,7,0,188.992,188.941
25,8,0,188.992,187.928
25,9,0,188.992,187.734
25,10,0,188.992,187.705
25,1,1,220.101,220.101
25,2,1,220.101,219.72
25,3,1,220.101,219.1
25,4,1,220.101,224.694
25,5,1,220.101,216.681
25,6,1,220.101,216.229
25,7,1,220.101,218.563
25,8,1,220.101,221.07
25,9,1,220.101,221.07
25,10,1,220.101,220.984
25,1,2,196.589,196.589
25,2,2,196.589,197.876
25,3,2,196.589,198.834
25,4,2,196.589,200.542
25,5,2,196.589,198.843
25,6,2,196.589,195.046
25,7,2,196.589,195.626
25,8,2,196.589,195.626
25,9,2,196.589,195.959
25,10,2,196.589,196.111
25,1,3,189.749,189.749
25,2,3,189.749,190.149
25,3,3,189.749,188.412
25,4,3,189.749,194.808
25,5,3,189.749,193.766
25,6,3,189.749,194.524
25,7,3,189.749,189.5
25,8,3,189.749,193.968
25,9,3,189.749,194.114
25,10,3,189.749,197.034
25,1,4,203.916,203.916
25,2,4,203.916,201.737
25,3,4,203.916,202.966
25,4,4,203.916,200.648
25,5,4,203.916,199.6
25,6,4,203.916,199.518
25,7,4,203.916,199.56
25,8,4,203.916,196.919
25,9,4,203.916,196.919
25,10,4,203.916,199.398
25,1,5,180.522,180.522
25,2,5,180.522,182.52
25,3,5,180.522,182.071
25,4,5,180.522,181.734
25,5,5,180.522,180.362
25,6,5,180.522,182.004
25,7,5,180.522,185.294
25,8,5,180.522,185.478
25,9,5,180.522,185.321
25,10,5,180.522,183.769
25,1,6,203.27,203.27
25,2,6,203.27,201.686
25,3,6,203.27,201.759
25,4,6,203.27,201.759
25,5,6,203.27,204.236
25,6,6,203.27,199.528
25,7,6,203.27,204.921
25,8,6,203.27,199.052
25,9,6,203.27,200.114
25,10,6,203.27,200.114
25,1,7,195.291,195.291
25,2,7,195.291,195.667
25,3,7,195.291,195.14
25,4,7,195.291,195.975
25,5,7,195.291,195.857
25,6,7,195.291,195.846
25,7,7,195.291,195.091
25,8,7,195.291,196.094
25,9,7,195.291,198.967
25,10,7,195.291,195.449
25,1,8,192.372,192.372
25,2,8,192.372,194.787
25,3,8,192.372,195.043
25,4,8,192.372,194.536
25,5,8,192.372,195.01
25,6,8,192.372,192.908
25,7,8,192.372,196.353
25,8,8,192.372,195.013
25,9,8,192.372,194.777
25,10,8,192.372,195.357
25,1,9,210.118,210.118
25,2,9,210.118,207.834
25,3,9,210.118,210.302
25,4,9,210.118,210.404
25,5,9,210.118,208.472
25,6,9,210.118,207.154
25,7,9,210.118,207.971
25,8,9,210.118,208.998
25,9,9,210.118,208.998
25,10,9,210.118,208.998
25,1,10,201.857,201.857
25,2,10,201.857,201.56
25,3,10,201.857,203.407
25,4,10,201.857,203.658
25,5,10,201.857,203.334
25,6,10,201.857,203.536
25,7,10,201.857,201.426
25,8,10,201.857,203.406
25,9,10,201.857,204.036
25,10,10,201.857,203.816
25,1,11,206.304,206.304
25,2,11,206.304,205.95
25,3,11,206.304,207.189
25,4,11,206.304,207.189
25,5,11,206.304,202.799
25,6,11,206.304,202.474
