n,B,trial,greedy_score,beam_score
5,7,7,0.100164,0.106241
5,8,7,0.100164,0.106241
5,9,7,0.100164,0.106241
5,10,7,0.100164,0.106241
5,1,8,0.130177,0.130177
5,2,8,0.130177,0.116003
5,3,8,0.130177,0.116013
5,4,8,0.130177,0.116013
5,5,8,0.130177,0.116013
5,6,8,0.130177,0.116013
5,7,8,0.130177,0.130177
5,8,8,0.130177,0.130177
5,9,8,0.130177,0.130177
5,10,8,0.130177,0.130177
5,1,9,0.0967727,0.0967727
5,2,9,0.0967727,0.111579
5,3,9,0.0967727,0.111579
5,4,9,0.0967727,0.111579
5,5,9,0.0967727,0.111579
5,6,9,0.0967727,0.111579
5,7,9,0.0967727,0.111579
5,8,9,0.0967727,0.111579
5,9,9,0.0967727,0.111579
5,10,9,0.0967727,0.111579
5,1,10,0.0928226,0.0928226
5,2,10,0.0928226,0.12691
5,3,10,0.0928226,0.126915
5,4,10,0.0928226,0.126915
5,5,10,0.0928226,0.126915
5,6,10,0.0928226,0.126915
5,7,10,0.0928226,0.126915
5,8,10,0.0928226,0.126915
5,9,10,0.0928226,0.126915
5,10,10,0.0928226,0.126915
5,1,11,0.0858559,0.0858559
5,2,11,0.0858559,0.101888
5,3,11,0.0858559,0.101903
5,4,11,0.0858559,0.101903
5,5,11,0.0858559,0.101903
5,6,11,0.0858559,0.101903
5,7,11,0.0858559,0.103947
5,8,11,0.0858559,0.10396
5,9,11,0.0858559,0.10396
5,10,11,0.0858559,0.10396
5,1,12,0.0692645,0.0692645
5,2,12,0.0692645,0.0840829
5,3,12,0.0692645,0.084092
5,4,12,0.0692645,0.084092
5,5,12,0.0692645,0.084092
5,6,12,0.0692645,0.084092
5,7,12,0.0692645,0.0857666
5,8,12,0.0692645,0.0857666
5,9,12,0.0692645,0.0857666
5,10,12,0.0692645,0.0857666
5,1,13,0.127733,0.127733
5,2,13,0.127733,0.111314
5,3,13,0.127733,0.111322
5,4,13,0.127733,0.111322
5,5,13,0.127733,0.111322
5,6,13,0.127733,0.111322
5,7,13,0.127733,0.127733
5,8,13,0.127733,0.127733
5,9,13,0.127733,0.127733
5,10,13,0.127733,0.127733
5,1,14,0.0643023,0.0643023
5,2,14,0.0643023,0.0584624
5,3,14,0.0643023,0.058465
5,4,14,0.0643023,0.058465
5,5,14,0.0643023,0.058465
5,6,14,0.0643023,0.058465
5,7,14,0.0643023,0.058465
5,8,14,0.0643023,0.058465
5,9,14,0.0643023,0.058465
5,10,14,0.0643023,0.058465
5,1,15,0.120857,0.120857
5,2,15,0.120857,0.130997
5,3,15,0.120857,0.130997
5,4,15,0.120857,0.130997
5,5,15,0.120857,0.130997
5,6,15,0.120857,0.130997
5,7,15,0.120857,0.130997
5,8,15,0.120857,0.130997
5,9,15,0.120857,0.130997
5,10,15,0.120857,0.130997
5,1,16,0.0938832,0.0938832
5,2,16,0.0938832,0.130328
5,3,16,0.0938832,0.130334
5,4,16,0.0938832,0.130334
5,5,16,0.0938832,0.130334
5,6,16,0.0938832,0.130334
5,7,16,0.0938832,0.105586
5,8,16,0.0938832,0.105586
5,9,16,0.0938832,0.105586
5,10,16,0.0938832,0.105586
5,1,17,0.0715717,0.0715717
5,2,17,0.0715717,0.110409
5,3,17,0.0715717,0.110417
5,4,17,0.0715717,0.110417
5,5,17,0.0715717,0.110417
5,6,17,0.0715717,0.110417
5,7,17,0.0715717,0.110417
5,8,17,0.0715717,0.110417
5,9,17,0.0715717,0.110417
5,10,17,0.0715717,0.110417
5,1,18,0.0547364,0.0547364
5,2,18,0.0547364,0.0894569
5,3,18,0.0547364,0.0894569
5,4,18,0.0547364,0.0894569
5,5,18,0.0547364,0.0894569
5,6,18,0.0547364,0.0894569
5,7,18,0.0547364,0.0894569
5,8,18,0.0547364,0.0894569
5,9,18,0.0547364,0.0894569
5,10,18,0.0547364,0.0894569
5,1,19,0.0540163,0.0540163
5,2,19,0.0540163,0.0941551
5,3,19,0.0540163,0.0941594
5,4,19,0.0540163,0.0941594
5,5,19,0.0540163,0.0941594
5,6,19,0.0540163,0.0941594
5,7,19,0.0540163,0.0941594
5,8,19,0.0540163,0.0941594
5,9,19,0.0540163,0.0941594
5,10,19,0.0540163,0.0941594
10,1,0,0.378943,0.378943
10,2,0,0.378943,0.479592
10,3,0,0.378943,0.479592
10,4,0,0.378943,0.479592
10,5,0,0.378943,0.479592
10,6,0,0.378943,0.479592
10,7,0,0.378943,0.479592
10,8,0,0.378943,0.479592
10,9,0,0.378943,0.479592
10,10,0,0.378943,0.479592
10,1,1,0.421365,0.421365
10,2,1,0.421365,0.459854
10,3,1,0.421365,0.430468
10,4,1,0.421365,0.430468
10,5,1,0.421365,0.430468
10,6,1,0.421365,0.430468
10,7,1,0.421365,0.430468
10,8,1,0.421365,0.430468
10,9,1,0.421365,0.430468
10,10,1,0.421365,0.430468
10,1,2,0.417686,0.417686
10,2,2,0.417686,0.387599
10,3,2,0.417686,0.387599
10,4,2,0.417686,0.387599
10,5,2,0.417686,0.419237
10,6,2,0.417686,0.419237
10,7,2,0.417686,0.419237
10,8,2,0.417686,0.387599
10,9,2,0.417686,0.419237
10,10,2,0.417686,0.419237
10,1,3,0.445332,0.445332
10,2,3,0.445332,0.441662
10,3,3,0.445332,0.441662
10,4,3,0.445332,0.441662
10,5,3,0.445332,0.441662
10,6,3,0.445332,0.441662
10,7,3,0.445332,0.441662
10,8,3,0.445332,0.441662
10,9,3,0.445332,0.441662
10,10,3,0.445332,0.441662
10,1,4,0.406884,0.406884
10,2,4,0.406884,0.427545
10,3,4,0.406884,0.427537
10,4,4,0.406884,0.427537
10,5,4,0.406884,0.427537
10,6,4,0.406884,0.427537
10,7,4,0.406884,0.427537
10,8,4,0.406884,0.427537
10,9,4,0.406884,0.427537
10,10,4,0.406884,0.427537
10,1,5,0.401099,0.401099
10,2,5,0.401099,0.404993
10,3,5,0.401099,0.404993
10,4,5,0.401099,0.404993
10,5,5,0.401099,0.404993
10,6,5,0.401099,0.404993
10,7,5,0.401099,0.404993
10,8,5,0.401099,0.404993
10,9,5,0.401099,0.404993
10,10,5,0.401099,0.404993
10,1,6,0.377954,0.377954
10,2,6,0.377954,0.407294
10,3,6,0.377954,0.442038
10,4,6,0.377954,0.442038
10,5,6,0.377954,0.442038
10,6,6,0.377954,0.442038
10,7,6,0.377954,0.442038
10,8,6,0.377954,0.442038
10,9,6,0.377954,0.442038
10,10,6,0.377954,0.442038
10,1,7,0.362253,0.362253
10,2,7,0.362253,0.42726
10,3,7,0.362253,0.42726
10,4,7,0.362253,0.42726
10,5,7,0.362253,0.42726
10,6,7,0.362253,0.42726
10,7,7,0.362253,0.42726
10,8,7,0.362253,0.42726
10,9,7,0.362253,0.42726
10,10,7,0.362253,0.42726
10,1,8,0.395845,0.395845
10,2,8,0.395845,0.464417
10,3,8,0.395845,0.464408
10,4,8,0.395845,0.464408
10,5,8,0.395845,0.464408
10,6,8,0.395845,0.464408
10,7,8,0.395845,0.464408
10,8,8,0.395845,0.464408
10,9,8,0.395845,0.464408
10,10,8,0.395845,0.464408
10,1,9,0.387114,0.387114
10,2,9,0.387114,0.433831
10,3,9,0.387114,0.406814
10,4,9,0.387114,0.406814
10,5,9,0.387114,0.406814
10,6,9,0.387114,0.406814
10,7,9,0.387114,0.406814
10,8,9,0.387114,0.406814
10,9,9,0.387114,0.406814
10,10,9,0.387114,0.406814
10,1,10,0.308142,0.308142
10,2,10,0.308142,0.362223
10,3,10,0.308142,0.362223
10,4,10,0.308142,0.362223
10,5,10,0.308142,0.394886
10,6,10,0.308142,0.394886
10,7,10,0.308142,0.394886
10,8,10,0.308142,0.362223
10,9,10,0.308142,0.394886
10,10,10,0.308142,0.394886
10,1,11,0.432284,0.432284
10,2,11,0.432284,0.398524
10,3,11,0.432284,0.398524
10,4,11,0.432284,0.398524
10,5,11,0.432284,0.398524
10,6,11,0.432284,0.398524
10,7,11,0.432284,0.398524
10,8,11,0.432284,0.398524
10,9,11,0.432284,0.398524
10,10,11,0.432284,0.398524
10,1,12,0.393591,0.393591
10,2,12,0.393591,0.444975
10,3,12,0.393591,0.444972
10,4,12,0.393591,0.444972
10,5,12,0.393591,0.444972
10,6,12,0.393591,0.444972
10,7,12,0.393591,0.444972
10,8,12,0.393591,0.444972
10,9,12,0.393591,0.444972
10,10,12,0.393591,0.444972
10,1,13,0.357579,0.357579
10,2,13,0.357579,0.418698
10,3,13,0.357579,0.422348
10,4,13,0.357579,0.422348
10,5,13,0.357579,0.422348
10,6,13,0.357579,0.422348
10,7,13,0.357579,0.422348
10,8,13,0.357579,0.422348
10,9,13,0.357579,0.422348
10,10,13,0.357579,0.422348
10,1,14,0.432312,0.432312
10,2,14,0.432312,0.407817
10,3,14,0.432312,0.407817
10,4,14,0.432312,0.407817
10,5,14,0.432312,0.407817
10,6,14,0.432312,0.407817
10,7,14,0.432312,0.407817
10,8,14,0.432312,0.407817
10,9,14,0.432312,0.407817
10,10,14,0.432312,0.407817
10,1,15,0.468579,0.468579
10,2,15,0.468579,0.389394
10,3,15,0.468579,0.389394
10,4,15,0.468579,0.389394
10,5,15,0.468579,0.444448
10,6,15,0.468579,0.444448
10,7,15,0.468579,0.444448
10,8,15,0.468579,0.389394
10,9,15,0.468579,0.444448
10,10,15,0.468579,0.444448
10,1,16,0.445222,0.445222
10,2,16,0.445222,0.471164
10,3,16,0.445222,0.471164
10,4,16,0.445222,0.471151
10,5,16,0.445222,0.471151
10,6,16,0.445222,0.471151
10,7,16,0.445222,0.471151
10,8,16,0.445222,0.471151
10,9,16,0.445222,0.471151
10,10,16,0.445222,0.471151
10,1,17,0.373637,0.373637
10,2,17,0.373637,0.429111
10,3,17,0.373637,0.440977
10,4,17,0.373637,0.440977
10,5,17,0.373637,0.440977
10,6,17,0.373637,0.440977
10,7,17,0.373637,0.440977
10,8,17,0.373637,0.440977
10,9,17,0.373637,0.440977
10,10,17,0.373637,0.440977
10,1,18,0.443393,0.443393
10,2,18,0.443393,0.42232
10,3,18,0.443393,0.42232
10,4,18,0.443393,0.42232
10,5,18,0.443393,0.438702
10,6,18,0.443393,0.438702
10,7,18,0.443393,0.438702
10,8,18,0.443393,0.42232
10,9,18,0.443393,0.438702
10,10,18,0.443393,0.438702
10,1,19,0.441559,0.441559
10,2,19,0.441559,0.428037
10,3,19,0.441559,0.428037
10,4,19,0.441559,0.428037
10,5,19,0.441559,0.428037
10,6,19,0.441559,0.428037
10,7,19,0.441559,0.428037
10,8,19,0.441559,0.428037
10,9,19,0.441559,0.428037
10,10,19,0.441559,0.428037
15,1,0,9.81041,9.81041
15,2,0,9.81041,8.98673
15,3,0,9.81041,8.98673
15,4,0,9.81041,10.0655
15,5,0,9.81041,10.0655
15,6,0,9.81041,10.0655
15,7,0,9.81041,10.1444
15,8,0,9.81041,10.1444
15,9,0,9.81041,10.1444
15,10,0,9.81041,10.1444
15,1,1,9.71265,9.71265
15,2,1,9.71265,10.4446
15,3,1,9.71265,10.4446
15,4,1,9.71265,10.4446
15,5,1,9.71265,10.4446
15,6,1,9.71265,10.4446
15,7,1,9.71265,10.4446
15,8,1,9.71265,10.4459
15,9,1,9.71265,10.4459
15,10,1,9.71265,10.4459
15,1,2,9.76351,9.76351
15,2,2,9.76351,9.80546
15,3,2,9.76351,9.73024
15,4,2,9.76351,10.159
15,5,2,9.76351,10.159
15,6,2,9.76351,10.159
15,7,2,9.76351,10.159
15,8,2,9.76351,10.2153
15,9,2,9.76351,10.2153
15,10,2,9.76351,10.2153
15,1,3,9.77876,9.77876
15,2,3,9.77876,10.714
15,3,3,9.77876,10.714
15,4,3,9.77876,10.714
15,5,3,9.77876,10.714
15,6,3,9.77876,10.714
15,7,3,9.77876,10.714
15,8,3,9.77876,10.714
15,9,3,9.77876,10.714
15,10,3,9.77876,10.714
15,1,4,9.8898,9.8898
15,2,4,9.8898,10.4596
15,3,4,9.8898,9.49448
15,4,4,9.8898,9.94626
15,5,4,9.8898,9.94626
15,6,4,9.8898,9.95166
15,7,4,9.8898,9.95166
15,8,4,9.8898,9.95166
15,9,4,9.8898,9.95166
15,10,4,9.8898,9.95166
15,1,5,9.99418,9.99418
15,2,5,9.99418,10.0477
15,3,5,9.99418,10.0343
15,4,5,9.99418,10.0343
15,5,5,9.99418,10.0343
15,6,5,9.99418,10.0343
15,7,5,9.99418,10.0343
15,8,5,9.99418,10.0343
15,9,5,9.99418,10.0343
15,10,5,9.99418,10.0343
15,1,6,9.84752,9.84752
15,2,6,9.84752,9.35909
15,3,6,9.84752,9.52792
15,4,6,9.84752,9.52792
15,5,6,9.84752,9.52792
15,6,6,9.84752,9.52792
15,7,6,9.84752,10.4307
15,8,6,9.84752,10.4307
15,9,6,9.84752,10.4307
15,10,6,9.84752,10.8616
15,1,7,9.78655,9.78655
15,2,7,9.78655,9.87518
15,3,7,9.78655,9.87518
15,4,7,9.78655,9.7323
15,5,7,9.78655,9.98067
15,6,7,9.78655,9.98067
15,7,7,9.78655,9.98067
15,8,7,9.78655,9.47455
15,9,7,9.78655,9.47455
15,10,7,9.78655,9.47455
15,1,8,9.78235,9.78235
15,2,8,9.78235,9.92603
15,3,8,9.78235,9.88732
15,4,8,9.78235,9.88732
15,5,8,9.78235,9.88732
15,6,8,9.78235,9.88732
15,7,8,9.78235,9.88732
15,8,8,9.78235,10.4839
15,9,8,9.78235,10.8857
15,10,8,9.78235,10.4839
15,1,9,9.10662,9.10662
15,2,9,9.10662,10.4236
15,3,9,9.10662,10.1974
15,4,9,9.10662,10.1974
15,5,9,9.10662,10.1974
15,6,9,9.10662,10.0236
15,7,9,9.10662,10.0236
15,8,9,9.10662,10.1974
15,9,9,9.10662,9.70099
15,10,9,9.10662,9.70099
15,1,10,8.92981,8.92981
15,2,10,8.92981,9.92919
15,3,10,8.92981,10.1049
15,4,10,8.92981,10.1303
15,5,10,8.92981,10.1303
15,6,10,8.92981,10.2246
15,7,10,8.92981,10.5177
15,8,10,8.92981,10.5177
15,9,10,8.92981,10.5177
15,10,10,8.92981,10.2414
15,1,11,10.2024,10.2024
15,2,11,10.2024,10.2706
15,3,11,10.2024,10.2706
15,4,11,10.2024,10.3714
15,5,11,10.2024,10.3714
15,6,11,10.2024,10.2878
15,7,11,10.2024,10.2878
15,8,11,10.2024,10.2878
15,9,11,10.2024,10.3714
15,10,11,10.2024,10.3351
15,1,12,10.1494,10.1494
15,2,12,10.1494,10.0434
15,3,12,10.1494,10.1778
15,4,12,10.1494,10.1778
15,5,12,10.1494,10.1778
15,6,12,10.1494,10.1778
15,7,12,10.1494,10.5571
15,8,12,10.1494,10.5571
15,9,12,10.1494,10.5571
15,10,12,10.1494,10.5571
15,1,13,9.5525,9.5525
15,2,13,9.5525,9.96796
15,3,13,9.5525,10.227
15,4,13,9.5525,10.4252
15,5,13,9.5525,10.0299
15,6,13,9.5525,10.5321
15,7,13,9.5525,10.6206
15,8,13,9.5525,10.6206
15,9,13,9.5525,10.8543
15,10,13,9.5525,10.8543
15,1,14,9.53181,9.53181
15,2,14,9.53181,10.172
15,3,14,9.53181,10.172
15,4,14,9.53181,10.2091
15,5,14,9.53181,10.2091
15,6,14,9.53181,10.2091
15,7,14,9.53181,10.2091
15,8,14,9.53181,10.2091
15,9,14,9.53181,10.2091
15,10,14,9.53181,10.2129
15,1,15,8.76215,8.76215
15,2,15,8.76215,11.1861
15,3,15,8.76215,11.1861
15,4,15,8.76215,11.1861
15,5,15,8.76215,11.1861
15,6,15,8.76215,11.1861
15,7,15,8.76215,11.2009
15,8,15,8.76215,11.2009
15,9,15,8.76215,11.2009
15,10,15,8.76215,11.2009
15,1,16,8.79123,8.79123
15,2,16,8.79123,9.75052
15,3,16,8.79123,9.80473
15,4,16,8.79123,9.80473
15,5,16,8.79123,10.0074
15,6,16,8.79123,10.0074
15,7,16,8.79123,10.0834
15,8,16,8.79123,10.0834
15,9,16,8.79123,10.0834
15,10,16,8.79123,10.0834
15,1,17,9.62189,9.62189
15,2,17,9.62189,9.50877
15,3,17,9.62189,9.48044
15,4,17,9.62189,9.58462
15,5,17,9.62189,10.3804
15,6,17,9.62189,10.3804
15,7,17,9.62189,10.6111
15,8,17,9.62189,10.6111
15,9,17,9.62189,10.6111
15,10,17,9.62189,10.6111
15,1,18,9.17159,9.17159
15,2,18,9.17159,9.81899
15,3,18,9.17159,10.106
15,4,18,9.17159,10.0588
15,5,18,9.17159,10.9906
15,6,18,9.17159,11.0743
15,7,18,9.17159,11.0917
15,8,18,9.17159,11.0917
15,9,18,9.17159,11.0443
15,10,18,9.17159,11.0443
15,1,19,9.42458,9.42458
15,2,19,9.42458,10.6223
15,3,19,9.42458,10.7291
15,4,19,9.42458,10.7291
15,5,19,9.42458,10.7291
15,6,19,9.42458,10.7291
15,7,19,9.42458,10.7482
15,8,19,9.42458,10.7482
15,9,19,9.42458,10.5435
15,10,19,9.42458,10.5435
20,1,0,21.0694,21.0694
20,2,0,21.0694,21.0694
20,3,0,21.0694,21.0694
20,4,0,21.0694,21.0694
20,5,0,21.0694,21.2668
20,6,0,21.0694,20.8877
20,7,0,21.0694,20.8877
20,8,0,21.0694,20.8877
20,9,0,21.0694,21.2668
20,10,0,21.0694,21.2668
20,1,1,19.9281,19.9281
20,2,1,19.9281,19.9281
20,3,1,19.9281,19.9281
20,4,1,19.9281,19.9281
20,5,1,19.9281,19.9281
20,6,1,19.9281,19.9281
20,7,1,19.9281,19.9281
20,8,1,19.9281,19.9281
20,9,1,19.9281,19.9281
20,10,1,19.9281,19.9281
20,1,2,20.8128,20.8128
20,2,2,20.8128,20.8128
20,3,2,20.8128,20.8128
20,4,2,20.8128,20.8128
20,5,2,20.8128,20.8128
20,6,2,20.8128,20.8128
20,7,2,20.8128,20.8128
20,8,2,20.8128,20.8128
20,9,2,20.8128,20.8128
20,10,2,20.8128,20.8128
20,1,3,21.0434,21.0434
20,2,3,21.0434,21.0434
20,3,3,21.0434,21.0434
20,4,3,21.0434,21.0434
20,5,3,21.0434,20.6057
20,6,3,21.0434,21.613
20,7,3,21.0434,21.613
20,8,3,21.0434,21.613
20,9,3,21.0434,21.613
20,10,3,21.0434,21.613
20,1,4,23.2338,23.2338
20,2,4,23.2338,23.2338
20,3,4,23.2338,23.2338
20,4,4,23.2338,23.2338
20,5,4,23.2338,23.2338
20,6,4,23.2338,21.8077
20,7,4,23.2338,21.8077
20,8,4,23.2338,21.8077
20,9,4,23.2338,21.8077
20,10,4,23.2338,21.8077
20,1,5,21.9737,21.9737
20,2,5,21.9737,21.9737
20,3,5,21.9737,21.9737
20,4,5,21.9737,21.9737
20,5,5,21.9737,21.9737
20,6,5,21.9737,22.9453
20,7,5,21.9737,22.9453
20,8,5,21.9737,22.9453
20,9,5,21.9737,22.9453
20,10,5,21.9737,22.9453
20,1,6,22.0831,22.083
20,2,6,22.0831,22.0831
20,3,6,22.0831,22.0831
20,4,6,22.0831,22.0831
20,5,6,22.0831,22.0831
20,6,6,22.0831,22.0831
20,7,6,22.0831,22.0831
20,8,6,22.0831,22.0831
20,9,6,22.0831,22.0831
20,10,6,22.0831,22.0831
20,1,7,19.7059,19.7059
20,2,7,19.7059,19.7059
20,3,7,19.7059,19.7059
20,4,7,19.7059,19.7059
20,5,7,19.7059,22.3071
20,6,7,19.7059,19.7059
20,7,7,19.7059,19.7059
20,8,7,19.7059,19.7059
20,9,7,19.7059,22.3071
20,10,7,19.7059,22.3071
20,1,8,22.787,22.787
20,2,8,22.787,22.787
20,3,8,22.787,22.787
20,4,8,22.787,22.787
20,5,8,22.787,22.787
20,6,8,22.787,22.787
20,7,8,22.787,22.787
20,8,8,22.787,22.787
20,9,8,22.787,22.787
20,10,8,22.787,22.787
20,1,9,19.6633,19.6633
20,2,9,19.6633,19.6633
20,3,9,19.6633,19.9893
20,4,9,19.6633,19.6633
20,5,9,19.6633,19.6633
20,6,9,19.6633,19.6633
20,7,9,19.6633,19.6633
20,8,9,19.6633,19.6633
20,9,9,19.6633,19.6633
20,10,9,19.6633,19.6633
20,1,10,20.3521,20.3521
20,2,10,20.3521,20.3521
20,3,10,20.3521,20.3521
20,4,10,20.3521,20.3521
20,5,10,20.3521,20.3521
20,6,10,20.3521,22.3218
20,7,10,20.3521,22.3218
20,8,10,20.3521,22.3218
20,9,10,20.3521,22.3218
20,10,10,20.3521,22.3218
20,1,11,21.6624,21.6624
20,2,11,21.6624,21.6624
20,3,11,21.6624,21.6624
20,4,11,21.6624,21.6624
20,5,11,21.6624,21.6624
20,6,11,21.6624,22.5294
20,7,11,21.6624,22.5294
20,8,11,21.6624,22.5294
20,9,11,21.6624,22.5294
20,10,11,21.6624,22.5294
20,1,12,20.8942,20.8942
20,2,12,20.8942,20.8942
20,3,12,20.8942,20.8942
20,4,12,20.8942,20.8942
20,5,12,20.8942,20.8942
20,6,12,20.8942,20.3912
20,7,12,20.8942,20.3912
20,8,12,20.8942,20.3912
20,9,12,20.8942,20.3912
20,10,12,20.8942,20.3912
20,1,13,22.8986,22.8987
20,2,13,22.8986,22.8987
20,3,13,22.8986,21.669
20,4,13,22.8986,21.669
20,5,13,22.8986,21.669
20,6,13,22.8986,21.669
20,7,13,22.8986,21.669
20,8,13,22.8986,21.669
20,9,13,22.8986,21.669
20,10,13,22.8986,21.669
20,1,14,21.2391,21.2391
20,2,14,21.2391,21.2391
20,3,14,21.2391,21.2391
20,4,14,21.2391,21.2391
20,5,14,21.2391,21.2391
20,6,14,21.2391,21.2391
20,7,14,21.2391,21.2391
20,8,14,21.2391,21.2391
20,9,14,21.2391,21.2391
20,10,14,21.2391,21.2391
20,1,15,22.6436,22.6437
20,2,15,22.6436,22.6437
20,3,15,22.6436,22.6437
20,4,15,22.6436,22.6437
20,5,15,22.6436,20.1826
20,6,15,22.6436,20.8959
20,7,15,22.6436,20.8959
20,8,15,22.6436,20.8959
20,9,15,22.6436,20.8959
20,10,15,22.6436,20.8959
20,1,16,21.0056,21.0056
20,2,16,21.0056,21.0056
20,3,16,21.0056,21.0056
20,4,16,21.0056,21.0056
20,5,16,21.0056,21.0056
20,6,16,21.0056,21.6078
20,7,16,21.0056,21.6078
20,8,16,21.0056,21.6078
20,9,16,21.0056,21.6078
20,10,16,21.0056,21.6078
20,1,17,20.4637,20.4637
20,2,17,20.4637,20.4637
20,3,17,20.4637,20.4637
20,4,17,20.4637,20.4637
20,5,17,20.4637,20.4637
20,6,17,20.4637,20.4637
20,7,17,20.4637,20.4637
20,8,17,20.4637,20.4637
20,9,17,20.4637,20.4637
20,10,17,20.4637,20.4637
20,1,18,21.9924,21.9924
20,2,18,21.9924,21.9924
20,3,18,21.9924,22.1334
20,4,18,21.9924,22.1334
20,5,18,21.9924,22.1334
20,6,18,21.9924,22.1334
20,7,18,21.9924,22.1334
20,8,18,21.9924,22.1334
20,9,18,21.9924,22.1334
20,10,18,21.9924,22.1334
20,1,19,20.8255,20.8255
20,2,19,20.8255,20.8255
20,3,19,20.8255,20.8255
20,4,19,20.8255,20.8255
20,5,19,20.8255,18.98
20,6,19,20.8255,20.8255
20,7,19,20.8255,19.9077
20,8,19,20.8255,19.9077
20,9,19,20.8255,18.98
20,10,19,20.8255,18.98
25,1,0,29.386,29.386
25,2,0,29.386,28.4997
25,3,0,29.386,29.3791
25,4,0,29.386,29.3963
25,5,0,29.386,30.7131
25,6,0,29.386,31.0053
25,7,0,29.386,29.0005
25,8,0,29.386,29.0005
25,9,0,29.386,29.8582
25,10,0,29.386,29.8582
25,1,1,29.8074,29.8074
25,2,1,29.8074,31.1539
25,3,1,29.8074,30.1995
25,4,1,29.8074,30.3548
25,5,1,29.8074,30.3548
25,6,1,29.8074,30.2494
25,7,1,29.8074,30.3548
25,8,1,29.8074,30.3548
25,9,1,29.8074,30.2494
25,10,1,29.8074,30.2494
25,1,2,28.3034,28.3034
25,2,2,28.3034,28.5727
25,3,2,28.3034,28.0826
25,4,2,28.3034,28.9347
25,5,2,28.3034,29.4481
25,6,2,28.3034,28.5259
25,7,2,28.3034,29.6414
25,8,2,28.3034,29.6414
25,9,2,28.3034,29.6818
25,10,2,28.3034,29.5416
25,1,3,30.9026,30.9026
25,2,3,30.9026,30.3897
25,3,3,30.9026,31.2055
25,4,3,30.9026,31.2055
25,5,3,30.9026,31.2055
25,6,3,30.9026,31.2055
25,7,3,30.9026,30.0422
25,8,3,30.9026,30.0422
25,9,3,30.9026,30.0103
25,10,3,30.9026,30.3163
25,1,4,30.2532,30.2532
25,2,4,30.2532,30.2501
25,3,4,30.2532,31.3188
25,4,4,30.2532,31.3188
25,5,4,30.2532,31.3188
25,6,4,30.2532,31.3188
25,7,4,30.2532,31.3188
25,8,4,30.2532,31.3188
25,9,4,30.2532,31.3188
25,10,4,30.2532,31.3188
25,1,5,27.2711,27.2711
25,2,5,27.2711,29.6286
25,3,5,27.2711,28.7648
25,4,5,27.2711,28.9536
25,5,5,27.2711,29.4238
25,6,5,27.2711,28.9856
25,7,5,27.2711,28.6584
25,8,5,27.2711,28.3621
25,9,5,27.2711,27.8922
25,10,5,27.2711,27.3752
25,1,6,29.9173,29.9173
25,2,6,29.9173,30.7184
25,3,6,29.9173,30.0246
25,4,6,29.9173,30.1641
