n,B,trial,greedy_score,beam_score
5,9,14,5.10821,5.32573
5,10,14,5.10821,5.32573
5,1,15,6.54981,6.54981
5,2,15,6.54981,7.45452
5,3,15,6.54981,7.45452
5,4,15,6.54981,7.45452
5,5,15,6.54981,7.45452
5,6,15,6.54981,7.45452
5,7,15,6.54981,7.45452
5,8,15,6.54981,7.45452
5,9,15,6.54981,7.45452
5,10,15,6.54981,7.45452
5,1,16,6.80163,6.80163
5,2,16,6.80163,6.1986
5,3,16,6.80163,7.41227
5,4,16,6.80163,7.41227
5,5,16,6.80163,7.41227
5,6,16,6.80163,7.41227
5,7,16,6.80163,7.41227
5,8,16,6.80163,7.41227
5,9,16,6.80163,7.41227
5,10,16,6.80163,7.41227
5,1,17,6.17987,6.17987
5,2,17,6.17987,5.54193
5,3,17,6.17987,6.12596
5,4,17,6.17987,6.12596
5,5,17,6.17987,6.12596
5,6,17,6.17987,6.12596
5,7,17,6.17987,6.12596
5,8,17,6.17987,6.12596
5,9,17,6.17987,6.12596
5,10,17,6.17987,6.12596
5,1,18,5.29661,5.29661
5,2,18,5.29661,6.39875
5,3,18,5.29661,6.39875
5,4,18,5.29661,6.39875
5,5,18,5.29661,6.39875
5,6,18,5.29661,6.39875
5,7,18,5.29661,6.39875
5,8,18,5.29661,6.39875
5,9,18,5.29661,6.39875
5,10,18,5.29661,6.39875
5,1,19,5.26937,5.26937
5,2,19,5.26937,5.09472
5,3,19,5.26937,5.54155
5,4,19,5.26937,5.54155
5,5,19,5.26937,5.54155
5,6,19,5.26937,5.54155
5,7,19,5.26937,5.54155
5,8,19,5.26937,5.54155
5,9,19,5.26937,5.54155
5,10,19,5.26937,5.54155
10,1,0,23.4798,23.4798
10,2,0,23.4798,23.4996
10,3,0,23.4798,23.4996
10,4,0,23.4798,23.4996
10,5,0,23.4798,24.1366
10,6,0,23.4798,24.1366
10,7,0,23.4798,24.1366
10,8,0,23.4798,23.4996
10,9,0,23.4798,24.1366
10,10,0,23.4798,24.1366
10,1,1,26.3563,26.3563
10,2,1,26.3563,25.7886
10,3,1,26.3563,24.3639
10,4,1,26.3563,24.3639
10,5,1,26.3563,24.3639
10,6,1,26.3563,24.3639
10,7,1,26.3563,24.3639
10,8,1,26.3563,24.3639
10,9,1,26.3563,24.3639
10,10,1,26.3563,24.3639
10,1,2,26.0594,26.0594
10,2,2,26.0594,25.683
10,3,2,26.0594,25.683
10,4,2,26.0594,25.683
10,5,2,26.0594,25.683
10,6,2,26.0594,25.683
10,7,2,26.0594,25.683
10,8,2,26.0594,25.683
10,9,2,26.0594,27.1594
10,10,2,26.0594,25.683
10,1,3,26.4384,26.4384
10,2,3,26.4384,24.1969
10,3,3,26.4384,24.1969
10,4,3,26.4384,24.1969
10,5,3,26.4384,25.7156
10,6,3,26.4384,25.7156
10,7,3,26.4384,25.7156
10,8,3,26.4384,24.1969
10,9,3,26.4384,25.7156
10,10,3,26.4384,25.7156
10,1,4,24.7488,24.7488
10,2,4,24.7488,24.422
10,3,4,24.7488,25.929
10,4,4,24.7488,25.0211
10,5,4,24.7488,25.0211
10,6,4,24.7488,25.0211
10,7,4,24.7488,25.0211
10,8,4,24.7488,25.0211
10,9,4,24.7488,25.0211
10,10,4,24.7488,25.0211
10,1,5,23.3885,23.3885
10,2,5,23.3885,22.8796
10,3,5,23.3885,22.8495
10,4,5,23.3885,22.7832
10,5,5,23.3885,22.7832
10,6,5,23.3885,22.7832
10,7,5,23.3885,22.7832
10,8,5,23.3885,22.7832
10,9,5,23.3885,22.8495
10,10,5,23.3885,22.8495
10,1,6,22.6411,22.6411
10,2,6,22.6411,23.3337
10,3,6,22.6411,23.3337
10,4,6,22.6411,23.3337
10,5,6,22.6411,22.9652
10,6,6,22.6411,22.5336
10,7,6,22.6411,22.9737
10,8,6,22.6411,23.3337
10,9,6,22.6411,22.5336
10,10,6,22.6411,22.9652
10,1,7,22.015,22.015
10,2,7,22.015,21.718
10,3,7,22.015,21.718
10,4,7,22.015,21.718
10,5,7,22.015,21.718
10,6,7,22.015,21.718
10,7,7,22.015,21.718
10,8,7,22.015,21.718
10,9,7,22.015,21.718
10,10,7,22.015,21.718
10,1,8,27.9018,27.9018
10,2,8,27.9018,24.7999
10,3,8,27.9018,25.4693
10,4,8,27.9018,25.4693
10,5,8,27.9018,25.4693
10,6,8,27.9018,25.4693
10,7,8,27.9018,25.4693
10,8,8,27.9018,25.4693
10,9,8,27.9018,25.4693
10,10,8,27.9018,25.4693
10,1,9,25.0953,25.0953
10,2,9,25.0953,24.504
10,3,9,25.0953,27.1312
10,4,9,25.0953,25.4585
10,5,9,25.0953,25.4585
10,6,9,25.0953,25.4585
10,7,9,25.0953,25.4585
10,8,9,25.0953,25.4585
10,9,9,25.0953,25.4585
10,10,9,25.0953,25.4585
10,1,10,19.3465,19.3465
10,2,10,19.3465,19.342
10,3,10,19.3465,19.342
10,4,10,19.3465,21.1119
10,5,10,19.3465,21.1119
10,6,10,19.3465,21.1119
10,7,10,19.3465,21.1119
10,8,10,19.3465,21.1119
10,9,10,19.3465,21.1119
10,10,10,19.3465,21.1119
10,1,11,24.1417,24.1417
10,2,11,24.1417,23.8359
10,3,11,24.1417,22.3602
10,4,11,24.1417,22.9048
10,5,11,24.1417,22.9048
10,6,11,24.1417,22.9048
10,7,11,24.1417,22.9048
10,8,11,24.1417,22.9048
10,9,11,24.1417,22.5601
10,10,11,24.1417,22.5601
10,1,12,24.8066,24.8066
10,2,12,24.8066,23.5015
10,3,12,24.8066,25.5633
10,4,12,24.8066,25.5633
10,5,12,24.8066,25.5633
10,6,12,24.8066,25.5633
10,7,12,24.8066,25.5633
10,8,12,24.8066,25.5633
10,9,12,24.8066,25.5633
10,10,12,24.8066,25.5633
10,1,13,25.1122,25.1122
10,2,13,25.1122,23.8221
10,3,13,25.1122,25.5569
10,4,13,25.1122,25.267
10,5,13,25.1122,25.267
10,6,13,25.1122,25.267
10,7,13,25.1122,25.267
10,8,13,25.1122,25.267
10,9,13,25.1122,25.267
10,10,13,25.1122,25.267
10,1,14,26.5563,26.5563
10,2,14,26.5563,25.956
10,3,14,26.5563,25.956
10,4,14,26.5563,25.956
10,5,14,26.5563,26.3906
10,6,14,26.5563,26.3906
10,7,14,26.5563,26.4791
10,8,14,26.5563,25.956
10,9,14,26.5563,26.3906
10,10,14,26.5563,26.3906
10,1,15,26.2633,26.2633
10,2,15,26.2633,25.6178
10,3,15,26.2633,25.6178
10,4,15,26.2633,25.6178
10,5,15,26.2633,25.6178
10,6,15,26.2633,25.6178
10,7,15,26.2633,25.6178
10,8,15,26.2633,25.6178
10,9,15,26.2633,25.6178
10,10,15,26.2633,25.6178
10,1,16,24.2776,24.2776
10,2,16,24.2776,24.2584
10,3,16,24.2776,24.2264
10,4,16,24.2776,24.2264
10,5,16,24.2776,24.2264
10,6,16,24.2776,24.2264
10,7,16,24.2776,24.2264
10,8,16,24.2776,24.2264
10,9,16,24.2776,24.2264
10,10,16,24.2776,24.2264
10,1,17,20.9955,20.9955
10,2,17,20.9955,20.4238
10,3,17,20.9955,20.4238
10,4,17,20.9955,20.4238
10,5,17,20.9955,21.6562
10,6,17,20.9955,23.2948
10,7,17,20.9955,21.6562
10,8,17,20.9955,20.4238
10,9,17,20.9955,20.4238
10,10,17,20.9955,20.4238
10,1,18,28.4163,28.4163
10,2,18,28.4163,27.5843
10,3,18,28.4163,27.5843
10,4,18,28.4163,27.5843
10,5,18,28.4163,27.5843
10,6,18,28.4163,27.5843
10,7,18,28.4163,27.5843
10,8,18,28.4163,27.5843
10,9,18,28.4163,27.5843
10,10,18,28.4163,27.5843
10,1,19,25.8021,25.8021
10,2,19,25.8021,26.2667
10,3,19,25.8021,26.2667
10,4,19,25.8021,26.2667
10,5,19,25.8021,26.5225
10,6,19,25.8021,26.5225
10,7,19,25.8021,26.5225
10,8,19,25.8021,26.2667
10,9,19,25.8021,26.5225
10,10,19,25.8021,26.5225
15,1,0,51.9477,51.9477
15,2,0,51.9477,53.0942
15,3,0,51.9477,53.0942
15,4,0,51.9477,53.0942
15,5,0,51.9477,53.0942
15,6,0,51.9477,53.0942
15,7,0,51.9477,53.5325
15,8,0,51.9477,53.5325
15,9,0,51.9477,53.5325
15,10,0,51.9477,53.5325
15,1,1,57.9298,57.9298
15,2,1,57.9298,56.2164
15,3,1,57.9298,58.0331
15,4,1,57.9298,58.9739
15,5,1,57.9298,59.1287
15,6,1,57.9298,58.5388
15,7,1,57.9298,58.5076
15,8,1,57.9298,58.9739
15,9,1,57.9298,59.1287
15,10,1,57.9298,59.2576
15,1,2,50.6373,50.6373
15,2,2,50.6373,51.8217
15,3,2,50.6373,51.5793
15,4,2,50.6373,50.2643
15,5,2,50.6373,51.7343
15,6,2,50.6373,51.7343
15,7,2,50.6373,49.5309
15,8,2,50.6373,51.5281
15,9,2,50.6373,49.6601
15,10,2,50.6373,50.5544
15,1,3,56.9998,56.9998
15,2,3,56.9998,56.3768
15,3,3,56.9998,56.5738
15,4,3,56.9998,57.0375
15,5,3,56.9998,56.9508
15,6,3,56.9998,57.1911
15,7,3,56.9998,55.8216
15,8,3,56.9998,55.6075
15,9,3,56.9998,55.6075
15,10,3,56.9998,55.6075
15,1,4,55.8131,55.8131
15,2,4,55.8131,54.6709
15,3,4,55.8131,55.5081
15,4,4,55.8131,56.4269
15,5,4,55.8131,56.4466
15,6,4,55.8131,56.2431
15,7,4,55.8131,56.4269
15,8,4,55.8131,56.4466
15,9,4,55.8131,56.5059
15,10,4,55.8131,57.3482
15,1,5,55.0578,55.0578
15,2,5,55.0578,54.7631
15,3,5,55.0578,54.0169
15,4,5,55.0578,55.7908
15,5,5,55.0578,54.5848
15,6,5,55.0578,56.2741
15,7,5,55.0578,58.0561
15,8,5,55.0578,58.0561
15,9,5,55.0578,58.2311
15,10,5,55.0578,58.0561
15,1,6,50.7913,50.7913
15,2,6,50.7913,52.8948
15,3,6,50.7913,52.9146
15,4,6,50.7913,53.6689
15,5,6,50.7913,51.2807
15,6,6,50.7913,51.2807
15,7,6,50.7913,53.687
15,8,6,50.7913,53.687
15,9,6,50.7913,53.687
15,10,6,50.7913,53.4175
15,1,7,52.5706,52.5706
15,2,7,52.5706,52.9854
15,3,7,52.5706,52.9854
15,4,7,52.5706,50.5167
15,5,7,52.5706,50.9706
15,6,7,52.5706,50.5167
15,7,7,52.5706,50.5167
15,8,7,52.5706,50.5167
15,9,7,52.5706,50.5167
15,10,7,52.5706,50.5167
15,1,8,55.3971,55.3971
15,2,8,55.3971,52.4085
15,3,8,55.3971,54.4668
15,4,8,55.3971,53.888
15,5,8,55.3971,54.7514
15,6,8,55.3971,54.8537
15,7,8,55.3971,55.8063
15,8,8,55.3971,55.3265
15,9,8,55.3971,53.6278
15,10,8,55.3971,54.0299
15,1,9,59.68,59.68
15,2,9,59.68,57.5656
15,3,9,59.68,58.0351
15,4,9,59.68,57.9431
15,5,9,59.68,57.0583
15,6,9,59.68,57.9384
15,7,9,59.68,57.2194
15,8,9,59.68,57.2752
15,9,9,59.68,57.9552
15,10,9,59.68,57.9552
15,1,10,54.0801,54.0801
15,2,10,54.0801,53.3149
15,3,10,54.0801,53.7141
15,4,10,54.0801,53.6162
15,5,10,54.0801,53.1993
15,6,10,54.0801,53.6304
15,7,10,54.0801,53.2144
15,8,10,54.0801,53.2144
15,9,10,54.0801,53.419
15,10,10,54.0801,53.419
15,1,11,67.1892,67.1892
15,2,11,67.1892,67.1908
15,3,11,67.1892,67.2491
15,4,11,67.1892,63.5718
15,5,11,67.1892,66.0539
15,6,11,67.1892,66.0539
15,7,11,67.1892,64.569
15,8,11,67.1892,63.5718
15,9,11,67.1892,64.0173
15,10,11,67.1892,64.2851
15,1,12,55.1578,55.1578
15,2,12,55.1578,57.0175
15,3,12,55.1578,56.4178
15,4,12,55.1578,56.9957
15,5,12,55.1578,56.9957
15,6,12,55.1578,57.0682
15,7,12,55.1578,57.2009
15,8,12,55.1578,57.5813
15,9,12,55.1578,57.5813
15,10,12,55.1578,57.2009
15,1,13,57.0886,57.0886
15,2,13,57.0886,57.316
15,3,13,57.0886,58.5954
15,4,13,57.0886,55.8325
15,5,13,57.0886,56.2629
15,6,13,57.0886,54.6446
15,7,13,57.0886,53.4044
15,8,13,57.0886,53.8633
15,9,13,57.0886,53.8633
15,10,13,57.0886,56.1242
15,1,14,57.4535,57.4535
15,2,14,57.4535,59.8579
15,3,14,57.4535,60.2333
15,4,14,57.4535,60.2735
15,5,14,57.4535,60.4037
15,6,14,57.4535,60.2735
15,7,14,57.4535,61.8919
15,8,14,57.4535,61.8919
15,9,14,57.4535,62.2782
15,10,14,57.4535,61.835
15,1,15,58.8377,58.8377
15,2,15,58.8377,58.3503
15,3,15,58.8377,57.3654
15,4,15,58.8377,58.5959
15,5,15,58.8377,55.7258
15,6,15,58.8377,58.4993
15,7,15,58.8377,59.4189
15,8,15,58.8377,59.4189
15,9,15,58.8377,59.4189
15,10,15,58.8377,58.4993
15,1,16,52.4689,52.4689
15,2,16,52.4689,50.4058
15,3,16,52.4689,51.2357
15,4,16,52.4689,56.8598
15,5,16,52.4689,54.7257
15,6,16,52.4689,56.993
15,7,16,52.4689,56.8663
15,8,16,52.4689,56.2364
15,9,16,52.4689,55.5058
15,10,16,52.4689,55.5058
15,1,17,57.988,57.988
15,2,17,57.988,58.7708
15,3,17,57.988,61.8947
15,4,17,57.988,61.8947
15,5,17,57.988,61.8947
15,6,17,57.988,61.8947
15,7,17,57.988,61.8947
15,8,17,57.988,61.8947
15,9,17,57.988,61.8947
15,10,17,57.988,61.8947
15,1,18,49.4288,49.4288
15,2,18,49.4288,50.1387
15,3,18,49.4288,51.1115
15,4,18,49.4288,52.7711
15,5,18,49.4288,51.1329
15,6,18,49.4288,52.0895
15,7,18,49.4288,54.6097
15,8,18,49.4288,54.6097
15,9,18,49.4288,54.6097
15,10,18,49.4288,54.3364
15,1,19,58.5727,58.5727
15,2,19,58.5727,56.2128
15,3,19,58.5727,56.639
15,4,19,58.5727,56.2128
15,5,19,58.5727,57.8046
15,6,19,58.5727,57.8046
15,7,19,58.5727,57.8046
15,8,19,58.5727,57.8046
15,9,19,58.5727,57.0034
15,10,19,58.5727,57.8046
20,1,0,98.7626,98.7626
20,2,0,98.7626,98.7626
20,3,0,98.7626,98.7626
20,4,0,98.7626,98.7626
20,5,0,98.7626,94.1689
20,6,0,98.7626,93.6777
20,7,0,98.7626,93.6777
20,8,0,98.7626,93.3225
20,9,0,98.7626,99.311
20,10,0,98.7626,94.7529
20,1,1,92.0071,92.0071
20,2,1,92.0071,92.0071
20,3,1,92.0071,93.1045
20,4,1,92.0071,94.2288
20,5,1,92.0071,94.1902
20,6,1,92.0071,94.2288
20,7,1,92.0071,95.1859
20,8,1,92.0071,94.1902
20,9,1,92.0071,94.1902
20,10,1,92.0071,94.1902
20,1,2,98.5762,98.5762
20,2,2,98.5762,98.5762
20,3,2,98.5762,98.5762
20,4,2,98.5762,97.8698
20,5,2,98.5762,99.8373
20,6,2,98.5762,99.0029
20,7,2,98.5762,99.8373
20,8,2,98.5762,99.8373
20,9,2,98.5762,99.8373
20,10,2,98.5762,99.8373
20,1,3,100.575,100.575
20,2,3,100.575,100.575
20,3,3,100.575,103.677
20,4,3,100.575,101.895
20,5,3,100.575,101.895
20,6,3,100.575,101.895
20,7,3,100.575,101.895
20,8,3,100.575,101.895
20,9,3,100.575,101.895
20,10,3,100.575,103.614
20,1,4,102.069,102.069
20,2,4,102.069,102.069
20,3,4,102.069,101.267
20,4,4,102.069,97.9103
20,5,4,102.069,97.9103
20,6,4,102.069,100.448
20,7,4,102.069,100.635
20,8,4,102.069,100.635
20,9,4,102.069,100.635
20,10,4,102.069,100.635
20,1,5,94.3047,94.3047
20,2,5,94.3047,94.3047
20,3,5,94.3047,97.3129
20,4,5,94.3047,94.0855
20,5,5,94.3047,92.8827
20,6,5,94.3047,93.4445
20,7,5,94.3047,93.4445
20,8,5,94.3047,93.4445
20,9,5,94.3047,93.4445
20,10,5,94.3047,93.4445
20,1,6,103.613,103.613
20,2,6,103.613,103.613
20,3,6,103.613,101.558
20,4,6,103.613,101.704
20,5,6,103.613,101.704
20,6,6,103.613,101.704
20,7,6,103.613,101.704
20,8,6,103.613,101.704
20,9,6,103.613,101.704
20,10,6,103.613,101.704
20,1,7,91.8354,91.8354
20,2,7,91.8354,91.8354
20,3,7,91.8354,91.794
20,4,7,91.8354,91.8354
20,5,7,91.8354,91.8354
20,6,7,91.8354,91.8354
20,7,7,91.8354,91.8354
20,8,7,91.8354,91.8354
20,9,7,91.8354,93.31
20,10,7,91.8354,93.31
20,1,8,101.205,101.205
20,2,8,101.205,101.205
20,3,8,101.205,101.205
20,4,8,101.205,101.205
20,5,8,101.205,101.205
20,6,8,101.205,101.205
20,7,8,101.205,101.205
20,8,8,101.205,101.205
20,9,8,101.205,101.205
20,10,8,101.205,101.205
20,1,9,92.2238,92.2238
20,2,9,92.2238,92.2238
20,3,9,92.2238,96.9492
20,4,9,92.2238,92.2238
20,5,9,92.2238,92.2238
20,6,9,92.2238,92.2238
20,7,9,92.2238,92.2238
20,8,9,92.2238,92.2238
20,9,9,92.2238,92.2238
20,10,9,92.2238,92.2238
20,1,10,104.244,104.244
20,2,10,104.244,104.244
20,3,10,104.244,104.244
20,4,10,104.244,99.4619
20,5,10,104.244,99.4619
20,6,10,104.244,99.4619
20,7,10,104.244,99.4619
20,8,10,104.244,99.4619
20,9,10,104.244,99.4619
20,10,10,104.244,95.7833
20,1,11,102.51,102.51
20,2,11,102.51,102.51
20,3,11,102.51,103.829
20,4,11,102.51,101.083
20,5,11,102.51,101.083
20,6,11,102.51,101.782
20,7,11,102.51,101.782
20,8,11,102.51,101.782
20,9,11,102.51,101.782
20,10,11,102.51,101.782
20,1,12,90.7229,90.7229
20,2,12,90.7229,90.7229
20,3,12,90.7229,90.7229
20,4,12,90.7229,90.7229
20,5,12,90.7229,95.3455
20,6,12,90.7229,98.738
20,7,12,90.7229,98.738
20,8,12,90.7229,98.738
20,9,12,90.7229,98.738
20,10,12,90.7229,98.738
20,1,13,104.508,104.508
20,2,13,104.508,104.508
20,3,13,104.508,103.225
20,4,13,104.508,104.508
20,5,13,104.508,104.508
20,6,13,104.508,104.508
20,7,13,104.508,104.508
20,8,13,104.508,104.508
20,9,13,104.508,104.672
20,10,13,104.508,104.672
20,1,14,103.222,103.222
20,2,14,103.222,103.222
20,3,14,103.222,100.125
20,4,14,103.222,103.222
20,5,14,103.222,103.222
20,6,14,103.222,103.222
20,7,14,103.222,103.222
20,8,14,103.222,103.222
20,9,14,103.222,102.419
20,10,14,103.222,100.015
20,1,15,92.3259,92.3259
20,2,15,92.3259,92.3259
20,3,15,92.3259,95.9034
20,4,15,92.3259,93.8863
20,5,15,92.3259,95.934
20,6,15,92.3259,93.8863
20,7,15,92.3259,95.934
20,8,15,92.3259,99.3986
20,9,15,92.3259,99.3986
20,10,15,92.3259,99.3986
20,1,16,94.6615,94.6615
20,2,16,94.6615,94.6615
20,3,16,94.6615,90.7847
20,4,16,94.6615,94.6615
20,5,16,94.6615,92.993
20,6,16,94.6615,95.4829
20,7,16,94.6615,95.4829
20,8,16,94.6615,95.4829
20,9,16,94.6615,95.4829
20,10,16,94.6615,95.4829
20,1,17,105.074,105.074
20,2,17,105.074,105.074
20,3,17,105.074,107.976
20,4,17,105.074,105.074
20,5,17,105.074,105.074
20,6,17,105.074,105.074
20,7,17,105.074,105.074
20,8,17,105.074,105.074
20,9,17,105.074,103.438
20,10,17,105.074,98.7154
20,1,18,96.9828,96.9828
20,2,18,96.9828,96.9828
20,3,18,96.9828,97.5071
20,4,18,96.9828,96.9828
20,5,18,96.9828,96.9828
20,6,18,96.9828,96.9828
20,7,18,96.9828,96.9828
20,8,18,96.9828,96.9828
20,9,18,96.9828,96.9828
20,10,18,96.9828,96.9828
20,1,19,95.6286,95.6286
20,2,19,95.6286,95.6286
20,3,19,95.6286,96.004
20,4,19,95.6286,95.4223
20,5,19,95.6286,93.5025
20,6,19,95.6286,95.4223
20,7,19,95.6286,99.1769
20,8,19,95.6286,99.1769
20,9,19,95.6286,99.1769
20,10,19,95.6286,99.1769
25,1,0,147.945,147.945
25,2,0,147.945,150.583
25,3,0,147.945,148.625
25,4,0,147.945,144.688
25,5,0,147.945,145.252
25,6,0,147.945,145.176
25,7,0,147.945,145.282
25,8,0,147.945,143.955
25,9,0,147.945,146.122
25,10,0,147.945,146.794
25,1,1,173.85,173.85
25,2,1,173.85,177.44
25,3,1,173.85,170.626
25,4,1,173.85,170.626
25,5,1,173.85,170.626
25,6,1,173.85,172.094
25,7,1,173.85,171.622
25,8,1,173.85,172.618
25,9,1,173.85,171.819
25,10,1,173.85,171.797
25,1,2,151.758,151.758
25,2,2,151.758,150.765
25,3,2,151.758,151.981
25,4,2,151.758,154.962
25,5,2,151.758,152.358
25,6,2,151.758,150.322
25,7,2,151.758,155.494
25,8,2,151.758,151.298
25,9,2,151.758,151.694
25,10,2,151.758,151.107
25,1,3,154.909,154.909
25,2,3,154.909,151.348
25,3,3,154.909,151.471
25,4,3,154.909,151.704
25,5,3,154.909,153.241
25,6,3,154.909,153.444
25,7,3,154.909,149.234
25,8,3,154.909,149.43
25,9,3,154.909,152.164
25,10,3,154.909,149.931
25,1,4,159.344,159.344
25,2,4,159.344,159.244
25,3,4,159.344,159.635
25,4,4,159.344,155.909
25,5,4,159.344,155.219
25,6,4,159.344,158.533
25,7,4,159.344,157.431
25,8,4,159.344,154.525
25,9,4,159.344,151.757
25,10,4,159.344,151.757
25,1,5,141.137,141.137
25,2,5,141.137,142.687
25,3,5,141.137,141.67
25,4,5,141.137,144.085
25,5,5,141.137,143.782
25,6,5,141.137,142.395
25,7,5,141.137,141.331
25,8,5,141.137,143.652
25,9,5,141.137,144.721
25,10,5,141.137,143.053
25,1,6,158.366,158.366
25,2,6,158.366,158.554
25,3,6,158.366,159.606
25,4,6,158.366,160.473
25,5,6,158.366,159.191
25,6,6,158.366,157.576
25,7,6,158.366,159.31
25,8,6,158.366,157.227
25,9,6,158.366,157.227
25,10,6,158.366,157.227
25,1,7,149.331,149.331
25,2,7,149.331,149.847
25,3,7,149.331,149.796
25,4,7,149.331,154.099
25,5,7,149.331,150.623
25,6,7,149.331,152.365
25,7,7,149.331,152.365
25,8,7,149.331,152.9
25,9,7,149.331,152.972
25,10,7,149.331,152.972
25,1,8,149.061,149.061
25,2,8,149.061,148.905
25,3,8,149.061,148.137
25,4,8,149.061,150.16
25,5,8,149.061,148.102
25,6,8,149.061,148.64
25,7,8,149.061,153.577
25,8,8,149.061,153.498
25,9,8,149.061,149.446
25,10,8,149.061,149.446
25,1,9,160.982,160.982
25,2,9,160.982,163.278
25,3,9,160.982,163.628
25,4,9,160.982,161.786
25,5,9,160.982,160.571
25,6,9,160.982,162.168
25,7,9,160.982,159.833
25,8,9,160.982,163.209
25,9,9,160.982,163.745
25,10,9,160.982,163.284
25,1,10,156.408,156.408
