n,B,trial,greedy_score,beam_score
10,5,7,29.8635,29.8635
10,6,7,29.8635,29.8635
10,7,7,29.8635,29.8635
10,8,7,29.8635,29.8635
10,9,7,29.8635,29.8635
10,10,7,29.8635,29.8635
10,1,8,35.1861,35.1861
10,2,8,35.1861,35.1861
10,3,8,35.1861,35.1861
10,4,8,35.1861,35.1861
10,5,8,35.1861,35.1861
10,6,8,35.1861,35.1861
10,7,8,35.1861,35.1861
10,8,8,35.1861,35.1861
10,9,8,35.1861,35.1861
10,10,8,35.1861,35.1861
10,1,9,34.6772,34.6772
10,2,9,34.6772,34.6772
10,3,9,34.6772,34.6772
10,4,9,34.6772,34.6772
10,5,9,34.6772,34.6772
10,6,9,34.6772,34.6772
10,7,9,34.6772,34.6772
10,8,9,34.6772,34.6772
10,9,9,34.6772,34.6772
10,10,9,34.6772,34.6772
10,1,10,26.8655,26.8655
10,2,10,26.8655,26.8655
10,3,10,26.8655,26.8655
10,4,10,26.8655,26.8655
10,5,10,26.8655,26.8655
10,6,10,26.8655,26.8655
10,7,10,26.8655,26.8655
10,8,10,26.8655,26.8655
10,9,10,26.8655,26.8655
10,10,10,26.8655,26.8655
10,1,11,32.2424,32.2424
10,2,11,32.2424,32.2424
10,3,11,32.2424,32.2424
10,4,11,32.2424,32.2424
10,5,11,32.2424,32.2424
10,6,11,32.2424,32.2424
10,7,11,32.2424,32.2424
10,8,11,32.2424,32.2424
10,9,11,32.2424,32.2424
10,10,11,32.2424,32.2424
10,1,12,35.2304,35.2304
10,2,12,35.2304,35.2304
10,3,12,35.2304,35.2304
10,4,12,35.2304,35.2304
10,5,12,35.2304,35.2304
10,6,12,35.2304,35.2304
10,7,12,35.2304,35.2304
10,8,12,35.2304,35.2304
10,9,12,35.2304,35.2304
10,10,12,35.2304,35.2304
10,1,13,35.1022,35.1022
10,2,13,35.1022,35.1022
10,3,13,35.1022,35.1022
10,4,13,35.1022,35.1022
10,5,13,35.1022,35.1022
10,6,13,35.1022,35.1022
10,7,13,35.1022,35.1022
10,8,13,35.1022,35.1022
10,9,13,35.1022,35.1022
10,10,13,35.1022,35.1022
10,1,14,34.8594,34.8594
10,2,14,34.8594,34.8594
10,3,14,34.8594,34.8594
10,4,14,34.8594,34.8594
10,5,14,34.8594,34.8594
10,6,14,34.8594,34.8594
10,7,14,34.8594,34.8594
10,8,14,34.8594,34.8594
10,9,14,34.8594,34.8594
10,10,14,34.8594,34.8594
10,1,15,34.8362,34.8362
10,2,15,34.8362,34.8362
10,3,15,34.8362,34.8362
10,4,15,34.8362,34.8362
10,5,15,34.8362,34.8362
10,6,15,34.8362,34.8362
10,7,15,34.8362,34.8362
10,8,15,34.8362,34.8362
10,9,15,34.8362,34.8362
10,10,15,34.8362,34.8362
10,1,16,33.8778,33.8778
10,2,16,33.8778,33.8778
10,3,16,33.8778,33.8778
10,4,16,33.8778,33.8778
10,5,16,33.8778,33.8778
10,6,16,33.8778,33.8778
10,7,16,33.8778,33.8778
10,8,16,33.8778,33.8778
10,9,16,33.8778,33.8778
10,10,16,33.8778,33.8778
10,1,17,30.28,30.28
10,2,17,30.28,30.28
10,3,17,30.28,30.28
10,4,17,30.28,30.28
10,5,17,30.28,30.28
10,6,17,30.28,30.28
10,7,17,30.28,30.28
10,8,17,30.28,30.28
10,9,17,30.28,30.28
10,10,17,30.28,30.28
10,1,18,38.3941,38.3941
10,2,18,38.3941,38.3941
10,3,18,38.3941,38.3941
10,4,18,38.3941,38.3941
10,5,18,38.3941,38.3941
10,6,18,38.3941,38.3941
10,7,18,38.3941,38.3941
10,8,18,38.3941,38.3941
10,9,18,38.3941,38.3941
10,10,18,38.3941,38.3941
10,1,19,35.3427,35.3427
10,2,19,35.3427,35.3427
10,3,19,35.3427,35.3427
10,4,19,35.3427,35.3427
10,5,19,35.3427,35.3427
10,6,19,35.3427,35.3427
10,7,19,35.3427,35.3427
10,8,19,35.3427,35.3427
10,9,19,35.3427,35.3427
10,10,19,35.3427,35.3427
15,1,0,71.8703,71.8703
15,2,0,71.8703,71.8703
15,3,0,71.8703,71.8703
15,4,0,71.8703,71.8703
15,5,0,71.8703,71.8703
15,6,0,71.8703,71.8703
15,7,0,71.8703,71.8703
15,8,0,71.8703,71.8703
15,9,0,71.8703,71.8703
