n,B,trial,greedy_score,beam_score
5,4,13,4.36156,3.89585
5,5,13,4.36156,4.24839
5,6,13,4.36156,3.89585
5,7,13,4.36156,4.36156
5,8,13,4.36156,4.36156
5,9,13,4.36156,4.36156
5,10,13,4.36156,4.36156
5,1,14,2.51679,2.51679
5,2,14,2.51679,2.88796
5,3,14,2.51679,2.4106
5,4,14,2.51679,2.88988
5,5,14,2.51679,2.88988
5,6,14,2.51679,2.88988
5,7,14,2.51679,2.88988
5,8,14,2.51679,2.88988
5,9,14,2.51679,2.88988
5,10,14,2.51679,2.88988
5,1,15,4.0633,4.0633
5,2,15,4.0633,4.23803
5,3,15,4.0633,4.26525
5,4,15,4.0633,4.26525
5,5,15,4.0633,4.26525
5,6,15,4.0633,4.26525
5,7,15,4.0633,4.26525
5,8,15,4.0633,4.26525
5,9,15,4.0633,4.26525
5,10,15,4.0633,4.26525
5,1,16,3.00644,3.00644
5,2,16,3.00644,4.20632
5,3,16,3.00644,4.43595
5,4,16,3.00644,4.43595
5,5,16,3.00644,4.43595
5,6,16,3.00644,4.43595
5,7,16,3.00644,4.43595
5,8,16,3.00644,4.43595
5,9,16,3.00644,4.43595
5,10,16,3.00644,4.43595
5,1,17,2.83375,2.83375
5,2,17,2.83375,2.91573
5,3,17,2.83375,3.7806
5,4,17,2.83375,3.7806
5,5,17,2.83375,3.7806
5,6,17,2.83375,3.7806
5,7,17,2.83375,3.7806
5,8,17,2.83375,3.7806
5,9,17,2.83375,3.7806
5,10,17,2.83375,3.7806
5,1,18,2.26255,2.26255
5,2,18,2.26255,3.25777
5,3,18,2.26255,3.39094
5,4,18,2.26255,3.25777
5,5,18,2.26255,3.25777
5,6,18,2.26255,3.39094
5,7,18,2.26255,3.39094
5,8,18,2.26255,3.39094
5,9,18,2.26255,3.39094
5,10,18,2.26255,3.39094
5,1,19,2.07335,2.07335
5,2,19,2.07335,2.89825
5,3,19,2.07335,3.23666
5,4,19,2.07335,3.23666
5,5,19,2.07335,3.23666
5,6,19,2.07335,3.23666
5,7,19,2.07335,3.23666
5,8,19,2.07335,3.23666
5,9,19,2.07335,3.23666
5,10,19,2.07335,3.23666
10,1,0,11.9041,11.9041
10,2,0,11.9041,14.4303
10,3,0,11.9041,14.4303
10,4,0,11.9041,14.4303
10,5,0,11.9041,14.4303
10,6,0,11.9041,14.4303
10,7,0,11.9041,14.4303
10,8,0,11.9041,14.4303
10,9,0,11.9041,14.4303
10,10,0,11.9041,14.4303
10,1,1,12.8161,12.8161
10,2,1,12.8161,14.1055
10,3,1,12.8161,14.2918
10,4,1,12.8161,14.2918
10,5,1,12.8161,14.2918
10,6,1,12.8161,14.2918
10,7,1,12.8161,14.2918
10,8,1,12.8161,14.2918
10,9,1,12.8161,14.2918
10,10,1,12.8161,14.2918
10,1,2,13.8781,13.8781
10,2,2,13.8781,13.9773
10,3,2,13.8781,13.9773
10,4,2,13.8781,13.9773
10,5,2,13.8781,13.9773
10,6,2,13.8781,13.9773
10,7,2,13.8781,13.9773
10,8,2,13.8781,13.9773
10,9,2,13.8781,13.9773
10,10,2,13.8781,13.9773
10,1,3,14.1047,14.1047
10,2,3,14.1047,14.7608
10,3,3,14.1047,14.7608
10,4,3,14.1047,14.7608
10,5,3,14.1047,14.7608
10,6,3,14.1047,14.7608
10,7,3,14.1047,14.7608
10,8,3,14.1047,14.7608
10,9,3,14.1047,14.7608
10,10,3,14.1047,14.7608
10,1,4,11.9593,11.9593
10,2,4,11.9593,13.7893
10,3,4,11.9593,13.0346
10,4,4,11.9593,13.0346
10,5,4,11.9593,13.0346
10,6,4,11.9593,13.0346
10,7,4,11.9593,13.0346
10,8,4,11.9593,13.0346
10,9,4,11.9593,13.0346
10,10,4,11.9593,13.0346
10,1,5,11.5127,11.5127
10,2,5,11.5127,11.4306
10,3,5,11.5127,11.4306
10,4,5,11.5127,11.4306
10,5,5,11.5127,11.4306
10,6,5,11.5127,11.4306
10,7,5,11.5127,11.4306
10,8,5,11.5127,11.4306
10,9,5,11.5127,11.4306
10,10,5,11.5127,11.4306
10,1,6,12.3744,12.3744
10,2,6,12.3744,14.021
10,3,6,12.3744,13.9595
10,4,6,12.3744,13.9595
10,5,6,12.3744,13.9595
10,6,6,12.3744,13.9595
10,7,6,12.3744,13.9595
10,8,6,12.3744,13.9595
10,9,6,12.3744,13.9595
10,10,6,12.3744,13.9595
10,1,7,12.5522,12.5522
10,2,7,12.5522,11.7939
10,3,7,12.5522,11.7939
10,4,7,12.5522,11.7939
10,5,7,12.5522,11.7939
10,6,7,12.5522,11.7939
10,7,7,12.5522,11.7939
10,8,7,12.5522,11.7939
10,9,7,12.5522,11.7939
10,10,7,12.5522,11.7939
10,1,8,14.2421,14.2421
10,2,8,14.2421,14.1737
10,3,8,14.2421,13.529
10,4,8,14.2421,13.529
10,5,8,14.2421,13.529
10,6,8,14.2421,13.529
10,7,8,14.2421,13.529
10,8,8,14.2421,13.529
10,9,8,14.2421,13.529
10,10,8,14.2421,13.529
10,1,9,11.6495,11.6495
10,2,9,11.6495,13.8854
10,3,9,11.6495,14.4451
10,4,9,11.6495,14.4451
10,5,9,11.6495,14.4451
10,6,9,11.6495,14.4451
10,7,9,11.6495,14.4451
10,8,9,11.6495,14.4451
10,9,9,11.6495,14.4451
10,10,9,11.6495,14.4451
10,1,10,10.3792,10.3792
10,2,10,10.3792,10.8029
10,3,10,10.3792,10.8029
10,4,10,10.3792,10.8029
10,5,10,10.3792,12.0477
10,6,10,10.3792,12.0477
10,7,10,10.3792,12.0477
10,8,10,10.3792,10.8029
10,9,10,10.3792,12.0477
10,10,10,10.3792,12.0477
10,1,11,13.0538,13.0538
10,2,11,13.0538,13.2769
10,3,11,13.0538,13.2769
10,4,11,13.0538,13.2769
10,5,11,13.0538,13.2769
10,6,11,13.0538,13.2769
10,7,11,13.0538,13.2769
10,8,11,13.0538,13.2769
10,9,11,13.0538,13.2769
10,10,11,13.0538,13.2769
10,1,12,13.4098,13.4098
10,2,12,13.4098,13.8078
10,3,12,13.4098,14.9065
10,4,12,13.4098,14.9065
10,5,12,13.4098,14.9065
10,6,12,13.4098,14.9065
10,7,12,13.4098,14.9065
10,8,12,13.4098,14.9065
10,9,12,13.4098,14.9065
10,10,12,13.4098,14.9065
10,1,13,12.3425,12.3425
10,2,13,12.3425,13.4617
10,3,13,12.3425,14.3958
10,4,13,12.3425,14.3958
10,5,13,12.3425,14.3958
10,6,13,12.3425,14.3958
10,7,13,12.3425,14.3958
10,8,13,12.3425,14.3958
10,9,13,12.3425,14.3958
10,10,13,12.3425,14.3958
10,1,14,14.7118,14.7118
10,2,14,14.7118,13.3108
10,3,14,14.7118,13.3108
10,4,14,14.7118,13.3108
10,5,14,14.7118,13.3108
10,6,14,14.7118,13.3108
10,7,14,14.7118,13.3108
10,8,14,14.7118,13.3108
10,9,14,14.7118,13.3108
10,10,14,14.7118,13.3108
10,1,15,14.8003,14.8003
10,2,15,14.8003,13.8924
10,3,15,14.8003,13.8924
10,4,15,14.8003,13.8924
10,5,15,14.8003,13.8924
10,6,15,14.8003,13.8924
10,7,15,14.8003,13.8924
10,8,15,14.8003,13.8924
10,9,15,14.8003,13.8924
10,10,15,14.8003,13.8924
10,1,16,12.8821,12.8821
10,2,16,12.8821,15.1362
10,3,16,12.8821,13.726
10,4,16,12.8821,13.726
10,5,16,12.8821,13.726
10,6,16,12.8821,13.726
10,7,16,12.8821,13.726
10,8,16,12.8821,13.726
10,9,16,12.8821,13.726
10,10,16,12.8821,13.726
10,1,17,13.3044,13.3044
10,2,17,13.3044,12.8019
10,3,17,13.3044,13.5614
10,4,17,13.3044,13.5614
10,5,17,13.3044,13.5614
10,6,17,13.3044,13.5614
10,7,17,13.3044,13.5614
10,8,17,13.3044,13.5614
10,9,17,13.3044,13.5614
10,10,17,13.3044,13.5614
10,1,18,15.917,15.917
10,2,18,15.917,14.62
10,3,18,15.917,14.62
10,4,18,15.917,14.62
10,5,18,15.917,14.62
10,6,18,15.917,14.62
10,7,18,15.917,14.62
10,8,18,15.917,14.62
10,9,18,15.917,14.62
10,10,18,15.917,14.62
10,1,19,14.0947,14.0947
10,2,19,14.0947,14.2827
10,3,19,14.0947,14.2827
10,4,19,14.0947,14.2827
10,5,19,14.0947,14.2827
10,6,19,14.0947,14.2827
10,7,19,14.0947,14.2827
10,8,19,14.0947,14.2827
10,9,19,14.0947,14.2827
10,10,19,14.0947,14.2827
15,1,0,29.1579,29.1579
15,2,0,29.1579,28.3852
15,3,0,29.1579,30.5741
15,4,0,29.1579,30.8682
15,5,0,29.1579,32.45
15,6,0,29.1579,32.45
15,7,0,29.1579,32.524
15,8,0,29.1579,32.524
15,9,0,29.1579,32.524
15,10,0,29.1579,32.524
15,1,1,32.7321,32.7321
15,2,1,32.7321,32.5782
15,3,1,32.7321,34.3315
15,4,1,32.7321,34.1605
15,5,1,32.7321,34.6446
15,6,1,32.7321,34.687
15,7,1,32.7321,33.8359
15,8,1,32.7321,33.8359
15,9,1,32.7321,33.8359
15,10,1,32.7321,33.8359
15,1,2,29.7705,29.7705
15,2,2,29.7705,30.0495
15,3,2,29.7705,30.877
15,4,2,29.7705,30.877
15,5,2,29.7705,30.877
15,6,2,29.7705,30.877
15,7,2,29.7705,30.877
15,8,2,29.7705,30.877
15,9,2,29.7705,30.877
15,10,2,29.7705,30.877
15,1,3,32.8821,32.8821
15,2,3,32.8821,32.9143
15,3,3,32.8821,33.8306
15,4,3,32.8821,32.9143
15,5,3,32.8821,33.8671
15,6,3,32.8821,34.1064
15,7,3,32.8821,33.9339
15,8,3,32.8821,33.7877
15,9,3,32.8821,33.7877
15,10,3,32.8821,34.3788
15,1,4,30.4319,30.4319
15,2,4,30.4319,32.0368
15,3,4,30.4319,32.829
15,4,4,30.4319,32.829
15,5,4,30.4319,32.6054
15,6,4,30.4319,32.204
15,7,4,30.4319,32.3462
15,8,4,30.4319,32.8698
15,9,4,30.4319,32.8843
15,10,4,30.4319,32.8843
15,1,5,33.5649,33.5649
15,2,5,33.5649,33.6931
15,3,5,33.5649,33.6931
15,4,5,33.5649,32.9243
15,5,5,33.5649,33.6931
15,6,5,33.5649,33.6931
15,7,5,33.5649,33.6988
15,8,5,33.5649,33.7009
15,9,5,33.5649,33.7791
15,10,5,33.5649,33.8016
15,1,6,29.9808,29.9808
15,2,6,29.9808,28.8677
15,3,6,29.9808,28.8677
15,4,6,29.9808,32.0076
15,5,6,29.9808,32.0579
15,6,6,29.9808,32.0579
15,7,6,29.9808,32.0579
15,8,6,29.9808,35.03
15,9,6,29.9808,35.03
15,10,6,29.9808,35.03
15,1,7,33.4197,33.4197
15,2,7,33.4197,31.8587
15,3,7,33.4197,31.9576
15,4,7,33.4197,33.7162
15,5,7,33.4197,33.7162
15,6,7,33.4197,33.7162
15,7,7,33.4197,33.7699
15,8,7,33.4197,33.7652
15,9,7,33.4197,33.7652
15,10,7,33.4197,33.7652
15,1,8,31.4892,31.4892
15,2,8,31.4892,32.6792
15,3,8,31.4892,32.6792
15,4,8,31.4892,33.3591
15,5,8,31.4892,33.3591
15,6,8,31.4892,33.3591
15,7,8,31.4892,32.1219
15,8,8,31.4892,32.6792
15,9,8,31.4892,32.6792
15,10,8,31.4892,32.6792
15,1,9,34.1619,34.1619
15,2,9,34.1619,34.5104
15,3,9,34.1619,34.5104
15,4,9,34.1619,32.9056
15,5,9,34.1619,32.8428
15,6,9,34.1619,32.872
15,7,9,34.1619,33.3713
15,8,9,34.1619,33.3713
15,9,9,34.1619,32.9695
15,10,9,34.1619,32.9695
15,1,10,30.0954,30.0954
15,2,10,30.0954,30.3234
15,3,10,30.0954,31.1651
15,4,10,30.0954,31.1651
15,5,10,30.0954,31.2783
15,6,10,30.0954,31.2783
15,7,10,30.0954,31.2783
15,8,10,30.0954,31.2783
15,9,10,30.0954,32.4552
15,10,10,30.0954,32.4552
15,1,11,36.6574,36.6574
15,2,11,36.6574,36.1744
15,3,11,36.6574,35.1014
15,4,11,36.6574,35.1014
15,5,11,36.6574,36.8219
15,6,11,36.6574,36.8734
15,7,11,36.6574,36.8734
15,8,11,36.6574,37.597
15,9,11,36.6574,36.6632
15,10,11,36.6574,36.6632
15,1,12,33.4307,33.4307
15,2,12,33.4307,34.2994
15,3,12,33.4307,35.4581
15,4,12,33.4307,34.9403
15,5,12,33.4307,33.2215
15,6,12,33.4307,35.2616
15,7,12,33.4307,35.292
15,8,12,33.4307,34.9403
15,9,12,33.4307,37.6292
15,10,12,33.4307,37.5179
15,1,13,33.3958,33.3958
15,2,13,33.3958,32.4266
15,3,13,33.3958,32.4983
15,4,13,33.3958,33.9872
15,5,13,33.3958,34.0268
15,6,13,33.3958,34.0268
15,7,13,33.3958,32.8289
15,8,13,33.3958,32.6737
15,9,13,33.3958,32.6737
15,10,13,33.3958,32.6737
15,1,14,34.7316,34.7316
15,2,14,34.7316,34.9174
15,3,14,34.7316,34.956
15,4,14,34.7316,34.4128
15,5,14,34.7316,34.5404
15,6,14,34.7316,34.0016
15,7,14,34.7316,34.5404
15,8,14,34.7316,34.5404
15,9,14,34.7316,34.4128
15,10,14,34.7316,34.4128
15,1,15,34.8066,34.8066
15,2,15,34.8066,34.3245
15,3,15,34.8066,36.686
15,4,15,34.8066,34.4083
15,5,15,34.8066,34.3245
15,6,15,34.8066,34.3634
15,7,15,34.8066,36.7229
15,8,15,34.8066,34.4413
15,9,15,34.8066,34.4413
15,10,15,34.8066,34.5445
15,1,16,28.6106,28.6106
15,2,16,28.6106,30.8806
15,3,16,28.6106,32.1901
15,4,16,28.6106,34.969
15,5,16,28.6106,32.7952
15,6,16,28.6106,36.0375
15,7,16,28.6106,36.0375
15,8,16,28.6106,36.0375
15,9,16,28.6106,35.931
15,10,16,28.6106,36.0375
15,1,17,33.4637,33.4637
15,2,17,33.4637,35.074
15,3,17,33.4637,34.7332
15,4,17,33.4637,34.7332
15,5,17,33.4637,34.4582
15,6,17,33.4637,34.4582
15,7,17,33.4637,34.4582
15,8,17,33.4637,34.4582
15,9,17,33.4637,34.4582
15,10,17,33.4637,32.7438
15,1,18,31.6538,31.6538
15,2,18,31.6538,29.7295
15,3,18,31.6538,33.3212
15,4,18,31.6538,32.2622
15,5,18,31.6538,33.5414
15,6,18,31.6538,33.5414
15,7,18,31.6538,33.5414
15,8,18,31.6538,33.5414
15,9,18,31.6538,33.5414
15,10,18,31.6538,33.5414
15,1,19,34.7779,34.7779
15,2,19,34.7779,32.9665
15,3,19,34.7779,33.9318
15,4,19,34.7779,34.533
15,5,19,34.7779,33.9318
15,6,19,34.7779,34.6378
15,7,19,34.7779,33.4774
15,8,19,34.7779,33.8337
15,9,19,34.7779,33.8337
15,10,19,34.7779,34.6378
20,1,0,55.892,55.892
20,2,0,55.892,55.892
20,3,0,55.892,55.892
20,4,0,55.892,55.892
20,5,0,55.892,55.892
20,6,0,55.892,56.899
20,7,0,55.892,56.9696
20,8,0,55.892,56.9696
20,9,0,55.892,56.9696
20,10,0,55.892,56.9696
20,1,1,52.449,52.449
20,2,1,52.449,52.449
20,3,1,52.449,52.5536
20,4,1,52.449,52.449
20,5,1,52.449,52.449
20,6,1,52.449,52.449
20,7,1,52.449,52.449
20,8,1,52.449,52.449
20,9,1,52.449,52.449
20,10,1,52.449,52.449
20,1,2,55.9197,55.9197
20,2,2,55.9197,55.9197
20,3,2,55.9197,55.9197
20,4,2,55.9197,55.9197
20,5,2,55.9197,55.9197
20,6,2,55.9197,55.9197
20,7,2,55.9197,55.9197
20,8,2,55.9197,55.9197
20,9,2,55.9197,55.9197
20,10,2,55.9197,55.9197
20,1,3,56.8204,56.8204
20,2,3,56.8204,56.8204
20,3,3,56.8204,56.8204
20,4,3,56.8204,56.8204
20,5,3,56.8204,56.4945
20,6,3,56.8204,59.8728
20,7,3,56.8204,59.8728
20,8,3,56.8204,59.8728
20,9,3,56.8204,59.8728
20,10,3,56.8204,59.8728
20,1,4,59.1246,59.1246
20,2,4,59.1246,59.1246
20,3,4,59.1246,59.1246
20,4,4,59.1246,59.1246
20,5,4,59.1246,59.1246
20,6,4,59.1246,60.3564
20,7,4,59.1246,60.3564
20,8,4,59.1246,60.3564
20,9,4,59.1246,60.3564
20,10,4,59.1246,60.3564
20,1,5,50.7778,50.7778
20,2,5,50.7778,50.7778
20,3,5,50.7778,50.7778
20,4,5,50.7778,50.7778
20,5,5,50.7778,50.7778
20,6,5,50.7778,53.8696
20,7,5,50.7778,53.8696
20,8,5,50.7778,53.8696
20,9,5,50.7778,53.8696
20,10,5,50.7778,53.8696
20,1,6,58.0374,58.0374
20,2,6,58.0374,58.0374
20,3,6,58.0374,58.0374
20,4,6,58.0374,58.0374
20,5,6,58.0374,58.0374
20,6,6,58.0374,58.0374
20,7,6,58.0374,58.0374
20,8,6,58.0374,58.0374
20,9,6,58.0374,58.0374
20,10,6,58.0374,58.0374
20,1,7,56.8674,56.8674
20,2,7,56.8674,56.8674
20,3,7,56.8674,56.8674
20,4,7,56.8674,56.8674
20,5,7,56.8674,56.8674
20,6,7,56.8674,56.8674
20,7,7,56.8674,56.8674
20,8,7,56.8674,56.8674
20,9,7,56.8674,56.8674
20,10,7,56.8674,56.8674
20,1,8,64.5431,64.5431
20,2,8,64.5431,64.5431
20,3,8,64.5431,60.514
20,4,8,64.5431,64.5431
20,5,8,64.5431,64.5431
20,6,8,64.5431,64.5431
20,7,8,64.5431,64.5431
20,8,8,64.5431,64.5431
20,9,8,64.5431,64.5431
20,10,8,64.5431,64.5431
20,1,9,56.9002,56.9002
20,2,9,56.9002,56.9002
20,3,9,56.9002,56.9002
20,4,9,56.9002,56.9002
20,5,9,56.9002,56.9002
20,6,9,56.9002,56.9002
20,7,9,56.9002,56.9002
20,8,9,56.9002,56.9002
20,9,9,56.9002,56.9002
20,10,9,56.9002,56.9002
20,1,10,59.2981,59.2981
20,2,10,59.2981,59.2981
20,3,10,59.2981,59.2981
20,4,10,59.2981,59.2981
20,5,10,59.2981,59.2981
20,6,10,59.2981,54.5675
20,7,10,59.2981,54.5675
20,8,10,59.2981,54.5675
20,9,10,59.2981,54.5675
20,10,10,59.2981,54.5675
20,1,11,58.5549,58.5549
20,2,11,58.5549,58.5549
20,3,11,58.5549,58.9861
20,4,11,58.5549,58.5549
20,5,11,58.5549,58.5549
20,6,11,58.5549,59.5269
20,7,11,58.5549,59.5269
20,8,11,58.5549,59.5269
20,9,11,58.5549,59.5269
20,10,11,58.5549,59.5269
20,1,12,55.8081,55.8081
20,2,12,55.8081,55.8081
20,3,12,55.8081,55.8081
20,4,12,55.8081,55.8081
20,5,12,55.8081,55.8081
20,6,12,55.8081,53.5402
20,7,12,55.8081,53.5402
20,8,12,55.8081,53.5402
20,9,12,55.8081,53.5402
20,10,12,55.8081,53.5402
20,1,13,59.8219,59.8219
20,2,13,59.8219,59.8219
20,3,13,59.8219,61.0051
20,4,13,59.8219,59.8219
20,5,13,59.8219,59.8219
20,6,13,59.8219,59.8219
20,7,13,59.8219,59.8219
20,8,13,59.8219,59.8219
20,9,13,59.8219,59.8219
20,10,13,59.8219,59.8219
20,1,14,60.76,60.76
20,2,14,60.76,60.76
20,3,14,60.76,60.76
20,4,14,60.76,60.76
20,5,14,60.76,60.76
20,6,14,60.76,60.76
20,7,14,60.76,60.76
20,8,14,60.76,60.76
20,9,14,60.76,60.76
20,10,14,60.76,60.76
20,1,15,56.4414,56.4414
20,2,15,56.4414,56.4414
20,3,15,56.4414,53.9822
20,4,15,56.4414,56.4414
20,5,15,56.4414,57.2112
20,6,15,56.4414,57.82
20,7,15,56.4414,57.82
20,8,15,56.4414,57.82
20,9,15,56.4414,57.82
20,10,15,56.4414,57.82
20,1,16,55.38,55.38
20,2,16,55.38,55.38
20,3,16,55.38,55.38
20,4,16,55.38,55.38
20,5,16,55.38,55.38
20,6,16,55.38,55.6472
20,7,16,55.38,55.6472
20,8,16,55.38,55.6472
20,9,16,55.38,55.6472
20,10,16,55.38,55.6472
20,1,17,60.2726,60.2726
20,2,17,60.2726,60.2726
20,3,17,60.2726,60.2726
20,4,17,60.2726,60.2726
20,5,17,60.2726,60.2726
20,6,17,60.2726,60.2726
20,7,17,60.2726,60.2726
20,8,17,60.2726,60.2726
20,9,17,60.2726,60.2726
20,10,17,60.2726,60.2726
20,1,18,60.2567,60.2567
20,2,18,60.2567,60.2567
20,3,18,60.2567,59.8001
20,4,18,60.2567,60.2567
20,5,18,60.2567,60.2567
20,6,18,60.2567,60.2567
20,7,18,60.2567,60.2567
20,8,18,60.2567,60.2567
20,9,18,60.2567,60.2567
20,10,18,60.2567,60.2567
20,1,19,56.9718,56.9718
20,2,19,56.9718,56.9718
20,3,19,56.9718,56.9718
20,4,19,56.9718,56.9718
20,5,19,56.9718,56.9718
20,6,19,56.9718,56.9718
20,7,19,56.9718,56.9718
20,8,19,56.9718,56.9718
20,9,19,56.9718,56.9718
20,10,19,56.9718,56.9718
25,1,0,84.8231,84.8231
25,2,0,84.8231,84.5619
25,3,0,84.8231,84.9077
25,4,0,84.8231,84.5619
25,5,0,84.8231,84.9077
25,6,0,84.8231,84.9077
25,7,0,84.8231,83.1084
25,8,0,84.8231,86.11
25,9,0,84.8231,86.11
25,10,0,84.8231,86.11
25,1,1,99.879,99.879
25,2,1,99.879,100.954
25,3,1,99.879,95.4855
25,4,1,99.879,95.4855
25,5,1,99.879,96.2249
25,6,1,99.879,94.9117
25,7,1,99.879,96.8491
25,8,1,99.879,95.6462
25,9,1,99.879,95.6462
25,10,1,99.879,97.8485
25,1,2,82.8066,82.8066
25,2,2,82.8066,85.0948
25,3,2,82.8066,87.7437
25,4,2,82.8066,85.9349
25,5,2,82.8066,88.837
25,6,2,82.8066,90.1455
25,7,2,82.8066,89.06
25,8,2,82.8066,89.7467
25,9,2,82.8066,87.6927
25,10,2,82.8066,88.5131
25,1,3,86.4672,86.4672
25,2,3,86.4672,93.264
25,3,3,86.4672,91.5878
25,4,3,86.4672,92.4747
25,5,3,86.4672,89.0491
25,6,3,86.4672,89.0491
25,7,3,86.4672,87.0181
25,8,3,86.4672,86.4554
25,9,3,86.4672,87.0181
25,10,3,86.4672,87.0181
25,1,4,91.3503,91.3503
25,2,4,91.3503,91.2239
25,3,4,91.3503,91.2625
25,4,4,91.3503,94.9518
25,5,4,91.3503,93.9266
25,6,4,91.3503,89.6624
25,7,4,91.3503,90.2302
25,8,4,91.3503,95.7796
25,9,4,91.3503,89.1287
25,10,4,91.3503,89.1287
25,1,5,85.0659,85.0659
25,2,5,85.0659,82.6241
25,3,5,85.0659,83.3882
25,4,5,85.0659,85.8037
25,5,5,85.0659,85.2246
25,6,5,85.0659,86.528
25,7,5,85.0659,85.4681
25,8,5,85.0659,81.6508
25,9,5,85.0659,81.6508
25,10,5,85.0659,81.6508
25,1,6,91.4715,91.4715
25,2,6,91.4715,92.1732
25,3,6,91.4715,89.5124
25,4,6,91.4715,89.5124
25,5,6,91.4715,89.3783
25,6,6,91.4715,90.3407
25,7,6,91.4715,91.3415
25,8,6,91.4715,91.3415
25,9,6,91.4715,91.3415
25,10,6,91.4715,88.9125
25,1,7,81.6999,81.6999
25,2,7,81.6999,84.1689
25,3,7,81.6999,86.1628
25,4,7,81.6999,83.8823
25,5,7,81.6999,83.8823
25,6,7,81.6999,84.4784
25,7,7,81.6999,87.0225
25,8,7,81.6999,89.1094
25,9,7,81.6999,89.1737
25,10,7,81.6999,87.7601
25,1,8,87.2373,87.2373
25,2,8,87.2373,89.2195
